time,x,y,z
1777886118.2363324,6.0,-11.0,-73.0
1777886118.2463324,7.0,-8.0,-75.0
1777886118.2563324,7.0,-6.0,-75.0
1777886118.2663324,2.0,-4.0,-82.0
1777886118.2763324,-2.0,-4.0,-85.0
1777886118.2863324,-1.0,-4.0,-91.0
1777886118.2963324,0.0,-5.0,-90.0
1777886118.3063323,-3.0,-7.0,-88.0
1777886118.3163323,-2.0,-4.0,-78.0
1777886118.3263323,-1.0,-2.0,-77.0
1777886118.3363323,0.0,-6.0,-73.0
1777886118.3463323,-1.0,-9.0,-64.0
1777886118.3563323,-1.0,-8.0,-62.0
1777886118.3663323,-2.0,-7.0,-66.0
1777886118.3763323,-4.0,-6.0,-76.0
1777886118.3863325,-1.0,-8.0,-83.0
1777886118.3963325,0.0,-1.0,-81.0
1777886118.4063325,1.0,0.0,-85.0
1777886118.4163325,3.0,1.0,-85.0
1777886118.4263325,0.0,-1.0,-82.0
1777886118.4363325,-1.0,-6.0,-76.0
1777886118.4463325,-1.0,-5.0,-80.0
1777886118.4563324,0.0,-6.0,-84.0
1777886118.4663324,2.0,-6.0,-87.0
1777886118.4763324,7.0,-3.0,-83.0
1777886118.4863324,5.0,0.0,-83.0
1777886118.4963324,3.0,2.0,-83.0
1777886118.5063324,4.0,3.0,-77.0
1777886118.5163324,10.0,2.0,-76.0
1777886118.5263324,8.0,1.0,-75.0
1777886118.5363324,8.0,5.0,-70.0
1777886118.5463324,9.0,4.0,-70.0
1777886118.5563323,8.0,1.0,-72.0
1777886118.5663323,3.0,3.0,-70.0
1777886118.5763323,0.0,4.0,-64.0
1777886118.5863323,4.0,2.0,-69.0
1777886118.5963323,0.0,1.0,-68.0
1777886118.6063323,-3.0,-3.0,-71.0
1777886118.6163323,-5.0,-3.0,-66.0
1777886118.6263323,-5.0,-4.0,-67.0
1777886118.6363325,-2.0,0.0,-66.0
1777886118.6463325,0.0,3.0,-70.0
1777886118.6563325,7.0,3.0,-68.0
1777886118.6663325,7.0,2.0,-74.0
1777886118.6763325,7.0,4.0,-72.0
1777886118.6863325,7.0,3.0,-76.0
1777886118.6963325,8.0,0.0,-76.0
1777886118.7063324,4.0,-3.0,-80.0
1777886118.7163324,3.0,4.0,-82.0
1777886118.7263324,1.0,4.0,-74.0
1777886118.7363324,1.0,6.0,-78.0
1777886118.7463324,2.0,9.0,-83.0
1777886118.7563324,0.0,10.0,-87.0
1777886118.7663324,1.0,9.0,-80.0
1777886118.7763324,4.0,6.0,-79.0
1777886118.7863324,5.0,4.0,-76.0
1777886118.7963324,5.0,-2.0,-75.0
1777886118.8063323,7.0,-1.0,-73.0
1777886118.8163323,1.0,-2.0,-72.0
1777886118.8263323,-2.0,1.0,-75.0
1777886118.8363323,-4.0,1.0,-76.0
1777886118.8463323,-6.0,1.0,-80.0
1777886118.8563323,-7.0,-1.0,-76.0
1777886118.8663323,-3.0,-2.0,-76.0
1777886118.8763323,-2.0,3.0,-74.0
1777886118.8863325,0.0,2.0,-76.0
1777886118.8963325,0.0,0.0,-79.0
1777886118.9063325,0.0,-2.0,-82.0
1777886118.9163325,0.0,-2.0,-76.0
1777886118.9273324,-5.0,-2.0,-72.0
1777886118.9363325,-1.0,2.0,-78.0
1777886118.9463325,-1.0,0.0,-78.0
1777886118.9563324,-1.0,0.0,-74.0
1777886118.9663324,-5.0,-2.0,-72.0
1777886118.9763324,-8.0,-1.0,-74.0
1777886118.9863324,-6.0,-1.0,-73.0
1777886118.9963324,-5.0,0.0,-75.0
1777886119.0063324,-6.0,0.0,-72.0
1777886119.0163324,-4.0,0.0,-72.0
1777886119.0263324,-2.0,3.0,-77.0
1777886119.0363324,-1.0,4.0,-77.0
1777886119.0463324,-2.0,0.0,-82.0
1777886119.0563323,-2.0,-2.0,-90.0
1777886119.0663323,0.0,0.0,-84.0
1777886119.0763323,-1.0,-1.0,-91.0
1777886119.0863323,4.0,0.0,-85.0
1777886119.0963323,6.0,0.0,-74.0
1777886119.1073325,1.0,0.0,-72.0
1777886119.1173325,2.0,0.0,-68.0
1777886119.1273324,2.0,-5.0,-66.0
1777886119.1373324,3.0,-2.0,-70.0
1777886119.1473324,1.0,-1.0,-76.0
1777886119.1573324,5.0,-1.0,-75.0
1777886119.1673324,6.0,-3.0,-74.0
1777886119.1773324,5.0,0.0,-78.0
1777886119.1873324,6.0,0.0,-78.0
1777886119.1973324,2.0,2.0,-78.0
1777886119.2073324,0.0,2.0,-80.0
1777886119.2173324,-4.0,-1.0,-81.0
1777886119.2273324,-1.0,-2.0,-79.0
1777886119.2373323,-2.0,-3.0,-80.0
1777886119.2473323,-2.0,-3.0,-85.0
1777886119.2573323,-6.0,-4.0,-88.0
1777886119.2673323,-2.0,-1.0,-91.0
1777886119.2773323,0.0,0.0,-88.0
1777886119.2873323,0.0,-3.0,-78.0
1777886119.2973323,-1.0,0.0,-76.0
1777886119.3073325,0.0,0.0,-72.0
1777886119.3173325,-1.0,3.0,-68.0
1777886119.3273325,0.0,1.0,-73.0
1777886119.3373325,0.0,-5.0,-68.0
1777886119.3473325,1.0,-5.0,-66.0
1777886119.3573325,0.0,-6.0,-69.0
1777886119.3673325,1.0,-5.0,-67.0
1777886119.3773324,8.0,-3.0,-74.0
1777886119.3873324,10.0,0.0,-82.0
1777886119.3973324,6.0,2.0,-83.0
1777886119.4073324,5.0,0.0,-83.0
1777886119.4173324,7.0,0.0,-86.0
1777886119.4273324,5.0,-1.0,-86.0
1777886119.4373324,2.0,-3.0,-87.0
1777886119.4473324,5.0,-2.0,-81.0
1777886119.4573324,7.0,-1.0,-83.0
1777886119.4673324,10.0,-2.0,-87.0
1777886119.4773324,6.0,-2.0,-80.0
1777886119.4873323,0.0,0.0,-80.0
1777886119.4973323,0.0,2.0,-79.0
1777886119.5073323,5.0,2.0,-84.0
1777886119.5173323,8.0,8.0,-91.0
1777886119.5273323,7.0,2.0,-86.0
1777886119.5373323,10.0,0.0,-81.0
1777886119.5473323,11.0,-1.0,-80.0
1777886119.5573325,11.0,-2.0,-80.0
1777886119.5673325,8.0,0.0,-78.0
1777886119.5773325,2.0,-1.0,-69.0
1777886119.5873325,-4.0,-1.0,-72.0
1777886119.5973325,-6.0,0.0,-75.0
1777886119.6073325,-3.0,0.0,-74.0
1777886119.6173325,-4.0,-1.0,-75.0
1777886119.6273324,-4.0,-2.0,-77.0
1777886119.6373324,-1.0,0.0,-78.0
1777886119.6473324,-3.0,-2.0,-81.0
1777886119.6573324,0.0,-2.0,-83.0
1777886119.6673324,-5.0,2.0,-80.0
1777886119.6773324,-6.0,0.0,-80.0
1777886119.6873324,-6.0,-1.0,-79.0
1777886119.6973324,-8.0,3.0,-77.0
1777886119.7073324,-10.0,2.0,-74.0
1777886119.7173324,-7.0,6.0,-74.0
1777886119.7273324,-6.0,4.0,-78.0
1777886119.7373323,-1.0,0.0,-70.0
1777886119.7473323,4.0,-2.0,-73.0
1777886119.7573323,2.0,-3.0,-68.0
1777886119.7673323,3.0,-3.0,-67.0
1777886119.7773323,0.0,0.0,-61.0
1777886119.7873323,2.0,-1.0,-60.0
1777886119.7973323,0.0,-2.0,-65.0
1777886119.8073325,-1.0,0.0,-71.0
1777886119.8173325,-2.0,1.0,-78.0
1777886119.8273325,0.0,-4.0,-77.0
1777886119.8373325,0.0,-7.0,-81.0
1777886119.8473325,0.0,-3.0,-74.0
1777886119.8573325,-3.0,-4.0,-68.0
1777886119.8673325,0.0,-1.0,-76.0
1777886119.8773324,0.0,0.0,-89.0
1777886119.8873324,-3.0,1.0,-92.0
1777886119.8973324,0.0,1.0,-91.0
1777886119.9073324,1.0,0.0,-92.0
1777886119.9173324,2.0,0.0,-84.0
1777886119.9273324,0.0,0.0,-82.0
1777886119.9373324,-4.0,-1.0,-81.0
1777886119.9473324,-2.0,-1.0,-74.0
1777886119.9573324,0.0,2.0,-74.0
1777886119.9673324,-2.0,2.0,-78.0
1777886119.9773324,-3.0,0.0,-79.0
1777886119.9873323,-1.0,1.0,-81.0
1777886119.9973323,0.0,-1.0,-79.0
1777886120.0073323,2.0,-1.0,-80.0
1777886120.0173323,0.0,-4.0,-79.0
1777886120.0273323,4.0,-5.0,-89.0
1777886120.0373323,5.0,-5.0,-93.0
1777886120.0473323,1.0,-2.0,-86.0
1777886120.0573325,6.0,0.0,-82.0
1777886120.0673325,9.0,1.0,-86.0
1777886120.0773325,8.0,2.0,-93.0
1777886120.0873325,3.0,5.0,-89.0
1777886120.0973325,3.0,3.0,-82.0
1777886120.1073325,0.0,2.0,-76.0
1777886120.1173325,-3.0,0.0,-76.0
1777886120.1273324,-5.0,0.0,-81.0
1777886120.1373324,-8.0,0.0,-78.0
1777886120.1473324,-5.0,-2.0,-73.0
1777886120.1573324,-3.0,1.0,-70.0
1777886120.1673324,0.0,4.0,-71.0
1777886120.1773324,-2.0,0.0,-73.0
1777886120.1873324,0.0,2.0,-72.0
1777886120.1973324,3.0,2.0,-80.0
1777886120.2073324,5.0,1.0,-79.0
1777886120.2173324,4.0,-3.0,-70.0
1777886120.2273324,3.0,-5.0,-70.0
1777886120.2373323,1.0,-3.0,-75.0
1777886120.2473323,0.0,-3.0,-74.0
1777886120.2573323,5.0,0.0,-75.0
1777886120.2673323,11.0,-4.0,-70.0
1777886120.2773323,4.0,-5.0,-64.0
1777886120.2873323,2.0,-8.0,-64.0
1777886120.2973323,0.0,-9.0,-61.0
1777886120.3073325,3.0,-12.0,-70.0
1777886120.3173325,-3.0,-6.0,-80.0
1777886120.3273325,-2.0,-3.0,-84.0
1777886120.3373325,-2.0,0.0,-79.0
1777886120.3473325,-4.0,0.0,-78.0
1777886120.3573325,-6.0,0.0,-86.0
1777886120.3673325,-5.0,-6.0,-95.0
1777886120.3773324,1.0,-5.0,-95.0
1777886120.3873324,2.0,-4.0,-83.0
1777886120.3973324,6.0,-2.0,-84.0
1777886120.4073324,7.0,-5.0,-86.0
1777886120.4173324,9.0,-3.0,-79.0
1777886120.4273324,9.0,-5.0,-80.0
1777886120.4383323,9.0,-7.0,-85.0
1777886120.4473324,3.0,-5.0,-87.0
1777886120.4573324,1.0,-4.0,-85.0
1777886120.4673324,-1.0,-3.0,-85.0
1777886120.4773324,-3.0,1.0,-82.0
1777886120.4873323,-1.0,2.0,-85.0
1777886120.4973323,0.0,1.0,-77.0
1777886120.5073323,1.0,0.0,-73.0
1777886120.5173323,0.0,-2.0,-71.0
1777886120.5273323,4.0,1.0,-73.0
1777886120.5373323,2.0,6.0,-80.0
1777886120.5473323,-1.0,5.0,-81.0
1777886120.5573325,-3.0,1.0,-81.0
1777886120.5673325,-7.0,3.0,-88.0
1777886120.5773325,-8.0,2.0,-85.0
1777886120.5873325,-7.0,3.0,-81.0
1777886120.5973325,0.0,4.0,-83.0
1777886120.6073325,0.0,4.0,-81.0
1777886120.6173325,0.0,4.0,-76.0
1777886120.6273324,-4.0,5.0,-81.0
1777886120.6373324,-2.0,4.0,-84.0
1777886120.6473324,-2.0,3.0,-94.0
1777886120.6573324,2.0,0.0,-96.0
1777886120.6673324,7.0,-3.0,-100.0
1777886120.6773324,9.0,-2.0,-96.0
1777886120.6873324,6.0,-2.0,-92.0
1777886120.6973324,1.0,-1.0,-91.0
1777886120.7073324,0.0,1.0,-90.0
1777886120.7173324,0.0,4.0,-81.0
1777886120.7273324,-1.0,4.0,-85.0
1777886120.7373323,-1.0,0.0,-81.0
1777886120.7473323,1.0,0.0,-80.0
1777886120.7573323,2.0,0.0,-76.0
1777886120.7673323,-3.0,-3.0,-74.0
1777886120.7773323,-3.0,-4.0,-68.0
1777886120.7873323,-1.0,-3.0,-62.0
1777886120.7973323,0.0,-4.0,-60.0
1777886120.8073325,2.0,-4.0,-68.0
1777886120.8173325,0.0,-4.0,-69.0
1777886120.8273325,0.0,-3.0,-65.0
1777886120.8373325,0.0,-2.0,-64.0
1777886120.8473325,-1.0,-5.0,-58.0
1777886120.8573325,-2.0,-7.0,-64.0
1777886120.8673325,-4.0,-4.0,-70.0
1777886120.8773324,-7.0,-2.0,-70.0
1777886120.8873324,-5.0,-3.0,-69.0
1777886120.8973324,-5.0,-5.0,-77.0
1777886120.9073324,-9.0,-9.0,-84.0
1777886120.9173324,-4.0,-7.0,-84.0
1777886120.9273324,1.0,-6.0,-79.0
1777886120.9373324,3.0,-5.0,-71.0
1777886120.9473324,4.0,-3.0,-71.0
1777886120.9573324,4.0,-4.0,-73.0
1777886120.9673324,5.0,-1.0,-81.0
1777886120.9773324,2.0,-4.0,-77.0
1777886120.9873323,0.0,-1.0,-77.0
1777886120.9973323,-6.0,1.0,-75.0
1777886121.0073323,-2.0,0.0,-82.0
1777886121.0173323,-5.0,-1.0,-76.0
1777886121.0273323,0.0,-3.0,-72.0
1777886121.0373323,-1.0,-5.0,-73.0
1777886121.0473323,-7.0,-5.0,-78.0
1777886121.0573325,-9.0,-2.0,-75.0
1777886121.0673325,-8.0,1.0,-71.0
1777886121.0773325,-8.0,3.0,-73.0
