time,x,y,z
1775257200.0033295,-7.0,0.0,-31.0
1775257200.0133295,-6.0,0.0,-31.0
1775257200.0233295,-6.0,0.0,-30.0
1775257200.0333295,0.0,2.0,-28.0
1775257200.0433297,2.0,1.0,-39.0
1775257200.0533297,4.0,-1.0,-33.0
1775257200.0633297,5.0,-3.0,-34.0
1775257200.0733297,2.0,-3.0,-31.0
1775257200.0833297,1.0,1.0,-32.0
1775257200.0933297,3.0,0.0,-31.0
1775257200.1033297,8.0,0.0,-35.0
1775257200.1133296,5.0,-4.0,-30.0
1775257200.1233296,7.0,-5.0,-29.0
1775257200.1333296,6.0,-5.0,-28.0
1775257200.1433296,4.0,-4.0,-31.0
1775257200.1533296,5.0,-2.0,-27.0
1775257200.1633296,13.0,5.0,-21.0
1775257200.1733296,9.0,7.0,-22.0
1775257200.1833296,7.0,3.0,-26.0
1775257200.1933296,9.0,2.0,-26.0
1775257200.2033296,4.0,0.0,-24.0
1775257200.2133296,2.0,0.0,-27.0
1775257200.2233295,0.0,-1.0,-28.0
1775257200.2333295,-4.0,1.0,-23.0
1775257200.2433295,-3.0,-3.0,-28.0
1775257200.2533295,-1.0,-2.0,-33.0
1775257200.2633295,1.0,0.0,-34.0
1775257200.2733295,-2.0,1.0,-28.0
1775257200.2833295,-6.0,0.0,-24.0
1775257200.2933297,-5.0,1.0,-21.0
1775257200.3033297,-2.0,-1.0,-15.0
1775257200.3133297,0.0,-2.0,-13.0
1775257200.3233297,3.0,0.0,-15.0
1775257200.3333297,2.0,1.0,-19.0
1775257200.3433297,0.0,4.0,-13.0
1775257200.3533297,0.0,5.0,-15.0
1775257200.3633296,-3.0,0.0,-23.0
1775257200.3733296,-3.0,-3.0,-26.0
1775257200.3833296,-1.0,1.0,-22.0
1775257200.3933296,0.0,0.0,-19.0
1775257200.4033296,-2.0,0.0,-20.0
1775257200.4133296,1.0,0.0,-23.0
1775257200.4233296,0.0,-3.0,-32.0
1775257200.4333296,2.0,-3.0,-30.0
1775257200.4433296,2.0,-6.0,-21.0
1775257200.4533296,0.0,-6.0,-24.0
1775257200.4633296,2.0,-1.0,-29.0
1775257200.4733295,-1.0,-1.0,-38.0
1775257200.4833295,-5.0,-4.0,-33.0
1775257200.4933295,-3.0,-8.0,-31.0
1775257200.5033295,-2.0,-4.0,-26.0
1775257200.5133295,0.0,-7.0,-26.0
1775257200.5233295,1.0,-3.0,-28.0
1775257200.5333295,1.0,-4.0,-25.0
1775257200.5433297,2.0,-3.0,-30.0
1775257200.5533297,-1.0,-2.0,-29.0
1775257200.5633297,-1.0,-2.0,-40.0
1775257200.5733297,0.0,0.0,-39.0
1775257200.5833297,2.0,0.0,-38.0
1775257200.5933297,6.0,0.0,-31.0
1775257200.6033297,7.0,0.0,-34.0
1775257200.6133296,5.0,1.0,-37.0
1775257200.6233296,1.0,1.0,-34.0
1775257200.6333296,0.0,0.0,-28.0
1775257200.6433296,2.0,-3.0,-27.0
1775257200.6533296,0.0,-2.0,-26.0
1775257200.6633296,3.0,-6.0,-28.0
1775257200.6733296,4.0,-3.0,-27.0
1775257200.6833296,3.0,-3.0,-34.0
1775257200.6933296,1.0,-3.0,-33.0
1775257200.7033296,-1.0,-7.0,-35.0
1775257200.7133296,1.0,-4.0,-32.0
1775257200.7233295,1.0,-1.0,-31.0
1775257200.7343297,3.0,-1.0,-25.0
1775257200.7443297,7.0,-2.0,-20.0
1775257200.7543297,2.0,0.0,-18.0
1775257200.7643297,-1.0,0.0,-24.0
1775257200.7743297,0.0,-2.0,-24.0
1775257200.7843297,-1.0,-1.0,-21.0
1775257200.7943296,-1.0,0.0,-27.0
1775257200.8043296,0.0,1.0,-21.0
1775257200.8143296,-2.0,1.0,-19.0
1775257200.8243296,0.0,0.0,-23.0
1775257200.8343296,3.0,-2.0,-18.0
1775257200.8443296,4.0,2.0,-21.0
1775257200.8543296,7.0,2.0,-19.0
1775257200.8643296,7.0,-1.0,-18.0
