Unnamed: 0,-10.0,36.0,311.0,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,time,x,y,z
1742355455.108133,-8.0,-32.0,354.0,,,,,,,,
1742355455.1431332,37.0,-2.0,328.0,,,,,,,,
1742355455.1791332,63.0,-2.0,258.0,,,,,,,,
1742355455.214133,-4.0,-30.0,282.0,,,,,,,,
1742355455.249133,-9.0,27.0,240.0,,,,,,,,
1742355455.2841332,-31.0,-8.0,304.0,,,,,,,,
1742355455.320133,42.0,29.0,346.0,,,,,,,,
1742355455.356133,-7.0,15.0,270.0,,,,,,,,
1742355455.391133,42.0,5.0,288.0,,,,,,,,
1742355455.427133,-27.0,5.0,380.0,,,,,,,,
1742355455.4621332,-13.0,-104.0,300.0,,,,,,,,
1742355455.497133,30.0,1.0,298.0,,,,,,,,
1742355455.532133,-31.0,21.0,320.0,,,,,,,,
1742355455.568133,0.0,21.0,324.0,,,,,,,,
1742355455.6041331,6.0,24.0,272.0,,,,,,,,
1742355455.639133,16.0,24.0,330.0,,,,,,,,
1742355455.675133,90.0,-29.0,332.0,,,,,,,,
1742355455.710133,26.0,80.0,198.0,,,,,,,,
1742355455.7451332,-26.0,-5.0,350.0,,,,,,,,
1742355455.780133,-52.0,58.0,294.0,,,,,,,,
1742355455.816133,95.0,32.0,266.0,,,,,,,,
1742355455.852133,11.0,-9.0,366.0,,,,,,,,
1742355455.8871331,80.0,16.0,324.0,,,,,,,,
1742355455.9231331,17.0,-27.0,206.0,,,,,,,,
1742355455.958133,73.0,-11.0,349.0,,,,,,,,
1742355455.993133,19.0,10.0,269.0,,,,,,,,
1742355456.0281332,43.0,18.0,407.0,,,,,,,,
1742355456.0641332,75.0,-5.0,363.0,,,,,,,,
1742355456.1001332,-110.0,26.0,205.0,,,,,,,,
1742355456.135133,-88.0,74.0,243.0,,,,,,,,
1742355456.171133,37.0,-85.0,331.0,,,,,,,,
1742355456.2061331,37.0,-21.0,313.0,,,,,,,,
1742355456.241133,12.0,-25.0,319.0,,,,,,,,
1742355456.276133,-11.0,10.0,307.0,,,,,,,,
1742355456.312133,0.0,-5.0,247.0,,,,,,,,
1742355456.348133,-3.0,-19.0,341.0,,,,,,,,
1742355456.3831332,-27.0,42.0,191.0,,,,,,,,
1742355456.4191332,16.0,68.0,333.0,,,,,,,,
1742355456.454133,14.0,-9.0,289.0,,,,,,,,
1742355456.4891331,-13.0,-71.0,333.0,,,,,,,,
1742355456.524133,20.0,76.0,343.0,,,,,,,,
1742355456.560133,-41.0,112.0,315.0,,,,,,,,
1742355456.596133,18.0,46.0,379.0,,,,,,,,
1742355456.631133,18.0,32.0,419.0,,,,,,,,
1742355456.667133,128.0,-10.0,233.0,,,,,,,,
1742355456.7021332,-43.0,-6.0,273.0,,,,,,,,
1742355456.737133,30.0,-63.0,287.0,,,,,,,,
1742355456.772133,56.0,7.0,309.0,,,,,,,,
1742355456.8141332,46.0,18.0,373.0,,,,,,,,
1742355456.851133,58.0,-11.0,219.0,,,,,,,,
1742355456.8861332,-21.0,-3.0,347.0,,,,,,,,
1742355456.921133,-21.0,-17.0,273.0,,,,,,,,
1742355456.9561331,44.0,-17.0,207.0,,,,,,,,
1742355456.9921331,40.0,-17.0,313.0,,,,,,,,
1742355457.0281332,14.0,78.0,243.0,,,,,,,,
1742355457.063133,78.0,-19.0,287.0,,,,,,,,
1742355457.099133,16.0,60.0,245.0,,,,,,,,
1742355457.134133,-18.0,34.0,257.0,,,,,,,,
1742355457.1691332,23.0,34.0,339.0,,,,,,,,
1742355457.204133,-50.0,12.0,213.0,,,,,,,,
1742355457.240133,-66.0,-107.0,297.0,,,,,,,,
1742355457.276133,9.0,50.0,287.0,,,,,,,,
1742355457.3111331,45.0,26.0,203.0,,,,,,,,
1742355457.3471332,-21.0,-45.0,375.0,,,,,,,,
1742355457.382133,1.0,-11.0,257.0,,,,,,,,
1742355457.417133,25.0,2.0,329.0,,,,,,,,
1742355457.4521332,17.0,78.0,383.0,,,,,,,,
1742355457.4881332,5.0,24.0,353.0,,,,,,,,
1742355457.524133,-20.0,-21.0,233.0,,,,,,,,
1742355457.559133,29.0,-31.0,287.0,,,,,,,,
1742355457.595133,-18.0,-3.0,325.0,,,,,,,,
1742355457.6301332,-12.0,-15.0,339.0,,,,,,,,
1742355457.665133,21.0,2.0,269.0,,,,,,,,
1742355457.700133,-6.0,60.0,319.0,,,,,,,,
1742355457.736133,-64.0,-15.0,417.0,,,,,,,,
1742355457.772133,55.0,24.0,209.0,,,,,,,,
1742355457.8071332,12.0,2.0,337.0,,,,,,,,
1742355457.843133,-22.0,-27.0,215.0,,,,,,,,
1742355457.878133,-15.0,70.0,337.0,,,,,,,,
1742355457.9131331,-105.0,-9.0,291.0,,,,,,,,
1742355457.948133,-1.0,-15.0,243.0,,,,,,,,
1742355457.984133,6.0,-53.0,319.0,,,,,,,,
1742355458.020133,4.0,-39.0,347.0,,,,,,,,
1742355458.055133,0.0,-59.0,227.0,,,,,,,,
1742355458.091133,-21.0,36.0,319.0,,,,,,,,
1742355458.126133,-9.0,4.0,293.0,,,,,,,,
1742355458.161133,-1.0,-5.0,239.0,,,,,,,,
1742355458.1961331,-5.0,-43.0,173.0,,,,,,,,
1742355458.2321332,-39.0,34.0,311.0,,,,,,,,
1742355458.2681332,40.0,6.0,309.0,,,,,,,,
1742355458.303133,14.0,-1.0,209.0,,,,,,,,
1742355458.339133,32.0,-1.0,147.0,,,,,,,,
1742355458.374133,29.0,-35.0,217.0,,,,,,,,
1742355458.4091332,41.0,-29.0,287.0,,,,,,,,
1742355458.444133,-4.0,14.0,292.0,,,,,,,,
1742355458.480133,-18.0,-45.0,326.0,,,,,,,,
1742355458.516133,56.0,52.0,258.0,,,,,,,,
1742355458.5511332,-21.0,4.0,270.0,,,,,,,,
1742355458.5871332,68.0,0.0,342.0,,,,,,,,
1742355458.622133,-61.0,-25.0,218.0,,,,,,,,
1742355458.657133,132.0,66.0,346.0,,,,,,,,
1742355458.6921332,-17.0,0.0,316.0,,,,,,,,
1742355458.7281332,-67.0,-69.0,308.0,,,,,,,,
1742355458.764133,16.0,-27.0,280.0,,,,,,,,
1742355458.799133,1.0,50.0,254.0,,,,,,,,
1742355458.835133,-20.0,-61.0,278.0,,,,,,,,
1742355458.8701332,-40.0,24.0,242.0,,,,,,,,
1742355458.905133,-17.0,-57.0,244.0,,,,,,,,
1742355458.940133,-23.0,-13.0,312.0,,,,,,,,
1742355458.976133,20.0,28.0,272.0,,,,,,,,
1742355459.0121331,-19.0,70.0,334.0,,,,,,,,
1742355459.047133,66.0,12.0,286.0,,,,,,,,
1742355459.083133,-42.0,-31.0,426.0,,,,,,,,
1742355459.118133,-32.0,-23.0,280.0,,,,,,,,
1742355459.1531332,-8.0,-9.0,300.0,,,,,,,,
1742355459.188133,-49.0,22.0,372.0,,,,,,,,
1742355459.224133,-2.0,-41.0,440.0,,,,,,,,
1742355459.260133,7.0,-49.0,254.0,,,,,,,,
1742355459.295133,59.0,-15.0,270.0,,,,,,,,
1742355459.3311331,17.0,66.0,396.0,,,,,,,,
1742355459.366133,-66.0,42.0,284.0,,,,,,,,
1742355459.401133,-72.0,26.0,242.0,,,,,,,,
1742355459.4361331,3.0,-5.0,346.0,,,,,,,,
1742355459.4721332,97.0,102.0,222.0,,,,,,,,
1742355459.5081332,-36.0,-23.0,282.0,,,,,,,,
1742355459.543133,67.0,-9.0,284.0,,,,,,,,
1742355459.579133,53.0,-5.0,286.0,,,,,,,,
1742355459.6141331,-32.0,10.0,158.0,,,,,,,,
1742355459.649133,45.0,-45.0,294.0,,,,,,,,
1742355459.684133,-6.0,-45.0,264.0,,,,,,,,
1742355459.720133,-52.0,14.0,314.0,,,,,,,,
1742355459.756133,-15.0,-19.0,370.0,,,,,,,,
1742355459.7911332,-45.0,14.0,244.0,,,,,,,,
1742355459.8271332,-55.0,42.0,280.0,,,,,,,,
1742355459.862133,-61.0,-67.0,312.0,,,,,,,,
1742355459.897133,28.0,4.0,146.0,,,,,,,,
1742355459.9321332,30.0,-5.0,316.0,,,,,,,,
1742355459.968133,-41.0,-5.0,358.0,,,,,,,,
1742355460.004133,-47.0,32.0,336.0,,,,,,,,
1742355460.039133,-47.0,54.0,326.0,,,,,,,,
1742355460.075133,20.0,32.0,312.0,,,,,,,,
1742355460.1101332,0.0,14.0,178.0,,,,,,,,
1742355460.145133,-71.0,-9.0,162.0,,,,,,,,
1742355460.180133,108.0,12.0,328.0,,,,,,,,
1742355460.216133,14.0,52.0,314.0,,,,,,,,
1742355460.2521331,-73.0,-19.0,272.0,,,,,,,,
1742355460.287133,-17.0,-9.0,242.0,,,,,,,,
1742355460.323133,-44.0,36.0,216.0,,,,,,,,
1742355460.358133,-12.0,-27.0,218.0,,,,,,,,
1742355460.3931332,-43.0,-15.0,222.0,,,,,,,,
1742355460.428133,13.0,-27.0,348.0,,,,,,,,
1742355460.464133,15.0,-33.0,302.0,,,,,,,,
1742355460.500133,-28.0,28.0,298.0,,,,,,,,
1742355460.5351331,-62.0,24.0,278.0,,,,,,,,
1742355460.5711331,-20.0,26.0,268.0,,,,,,,,
1742355460.606133,-18.0,14.0,276.0,,,,,,,,
1742355460.641133,43.0,48.0,348.0,,,,,,,,
1742355460.6761332,1.0,-27.0,276.0,,,,,,,,
1742355460.7121332,3.0,34.0,256.0,,,,,,,,
1742355460.7481332,9.0,-5.0,282.0,,,,,,,,
1742355460.783133,26.0,54.0,290.0,,,,,,,,
1742355460.819133,63.0,-11.0,328.0,,,,,,,,
1742355460.8541331,21.0,4.0,280.0,,,,,,,,
1742355460.889133,33.0,-55.0,292.0,,,,,,,,
1742355460.924133,15.0,-69.0,310.0,,,,,,,,
1742355460.960133,-12.0,18.0,414.0,,,,,,,,
1742355460.996133,-4.0,-9.0,346.0,,,,,,,,
1742355461.0311332,111.0,-7.0,318.0,,,,,,,,
1742355461.0671332,-17.0,-15.0,378.0,,,,,,,,
1742355461.102133,-21.0,-23.0,398.0,,,,,,,,
1742355461.1371331,-47.0,-53.0,312.0,,,,,,,,
1742355461.172133,0.0,-9.0,434.0,,,,,,,,
1742355461.208133,39.0,-31.0,258.0,,,,,,,,
1742355461.244133,-15.0,6.0,314.0,,,,,,,,
1742355461.279133,-58.0,30.0,196.0,,,,,,,,
1742355461.315133,-14.0,50.0,302.0,,,,,,,,
1742355461.3501332,-32.0,6.0,264.0,,,,,,,,
1742355461.385133,17.0,-43.0,184.0,,,,,,,,
1742355461.420133,-22.0,-37.0,282.0,,,,,,,,
1742355461.4561331,-50.0,8.0,252.0,,,,,,,,
1742355461.4921331,-58.0,86.0,224.0,,,,,,,,
1742355461.527133,-8.0,-51.0,294.0,,,,,,,,
1742355461.563133,-12.0,-19.0,260.0,,,,,,,,
1742355461.598133,-42.0,-29.0,360.0,,,,,,,,
1742355461.6331332,3.0,-15.0,320.0,,,,,,,,
1742355461.668133,51.0,-73.0,206.0,,,,,,,,
1742355461.704133,-27.0,4.0,260.0,,,,,,,,
1742355461.740133,-55.0,12.0,256.0,,,,,,,,
1742355461.7751331,-63.0,2.0,330.0,,,,,,,,
1742355461.8111331,-36.0,48.0,338.0,,,,,,,,
1742355461.846133,-10.0,22.0,324.0,,,,,,,,
1742355461.881133,-104.0,12.0,300.0,,,,,,,,
1742355461.9161332,-16.0,24.0,334.0,,,,,,,,
1742355461.9521332,28.0,-3.0,308.0,,,,,,,,
1742355461.9881332,42.0,30.0,312.0,,,,,,,,
1742355462.023133,38.0,60.0,384.0,,,,,,,,
1742355462.059133,19.0,26.0,318.0,,,,,,,,
1742355462.0941331,11.0,54.0,240.0,,,,,,,,
1742355462.129133,-2.0,-9.0,309.0,,,,,,,,
1742355462.164133,57.0,2.0,385.0,,,,,,,,
1742355462.200133,-32.0,-31.0,257.0,,,,,,,,
1742355462.236133,25.0,48.0,294.0,,,,,,,,
1742355462.2711332,-20.0,16.0,276.0,,,,,,,,
1742355462.3071332,-17.0,24.0,279.0,,,,,,,,
1742355462.342133,14.0,-17.0,388.0,,,,,,,,
1742355462.3771331,27.0,72.0,288.0,,,,,,,,
1742355462.412133,17.0,-15.0,214.0,,,,,,,,
1742355462.448133,151.0,64.0,370.0,,,,,,,,
1742355462.484133,31.0,-27.0,300.0,,,,,,,,
1742355462.519133,77.0,44.0,232.0,,,,,,,,
1742355462.555133,11.0,40.0,310.0,,,,,,,,
1742355462.5901332,93.0,30.0,336.0,,,,,,,,
1742355462.625133,51.0,-109.0,263.0,,,,,,,,
1742355462.6601331,-56.0,-31.0,305.0,,,,,,,,
1742355462.6961331,13.0,-7.0,223.0,,,,,,,,
1742355462.7321332,79.0,26.0,281.0,,,,,,,,
1742355462.767133,25.0,-15.0,179.0,,,,,,,,
1742355462.803133,-58.0,0.0,245.0,,,,,,,,
1742355462.838133,-68.0,-15.0,171.0,,,,,,,,
1742355462.8731332,37.0,-77.0,311.0,,,,,,,,
1742355462.908133,-38.0,-43.0,295.0,,,,,,,,
1742355462.944133,-6.0,52.0,263.0,,,,,,,,
1742355462.980133,13.0,2.0,331.0,,,,,,,,
1742355463.0151331,-14.0,14.0,391.0,,,,,,,,
1742355463.0511332,47.0,-21.0,205.0,,,,,,,,
1742355463.086133,-5.0,-41.0,303.0,,,,,,,,
1742355463.121133,-7.0,46.0,303.0,,,,,,,,
1742355463.1561332,-42.0,-47.0,278.0,,,,,,,,
1742355463.1921332,-80.0,130.0,279.0,,,,,,,,
1742355463.2281332,5.0,-35.0,211.0,,,,,,,,
1742355463.263133,99.0,16.0,315.0,,,,,,,,
1742355463.299133,-12.0,62.0,365.0,,,,,,,,
1742355463.3341331,71.0,22.0,313.0,,,,,,,,
1742355463.369133,-70.0,6.0,215.0,,,,,,,,
1742355463.404133,33.0,-17.0,305.0,,,,,,,,
1742355463.440133,72.0,50.0,239.0,,,,,,,,
1742355463.476133,-57.0,-29.0,293.0,,,,,,,,
1742355463.5111332,-57.0,42.0,335.0,,,,,,,,
1742355463.547133,47.0,-89.0,325.0,,,,,,,,
1742355463.582133,107.0,12.0,255.0,,,,,,,,
1742355463.6171331,-20.0,-1.0,333.0,,,,,,,,
1742355463.652133,27.0,-7.0,221.0,,,,,,,,
1742355463.688133,58.0,-19.0,261.0,,,,,,,,
1742355463.724133,-14.0,-41.0,263.0,,,,,,,,
1742355463.759133,-24.0,0.0,195.0,,,,,,,,
1742355463.795133,59.0,42.0,319.0,,,,,,,,
1742355463.8301332,-92.0,2.0,359.0,,,,,,,,
1742355463.865133,-16.0,38.0,205.0,,,,,,,,
1742355463.9001331,16.0,-35.0,269.0,,,,,,,,
1742355463.9361331,-63.0,-15.0,305.0,,,,,,,,
1742355463.9721332,50.0,12.0,215.0,,,,,,,,
1742355464.007133,23.0,36.0,353.0,,,,,,,,
1742355464.043133,73.0,-19.0,349.0,,,,,,,,
1742355464.078133,55.0,6.0,223.0,,,,,,,,
1742355464.1131332,-24.0,-11.0,207.0,,,,,,,,
1742355464.148133,-22.0,74.0,291.0,,,,,,,,
1742355464.184133,-12.0,-3.0,211.0,,,,,,,,
1742355464.220133,63.0,-29.0,353.0,,,,,,,,
1742355464.2551332,69.0,50.0,275.0,,,,,,,,
1742355464.2911332,19.0,82.0,311.0,,,,,,,,
1742355464.326133,15.0,-19.0,261.0,,,,,,,,
1742355464.361133,-2.0,12.0,443.0,,,,,,,,
1742355464.3961332,-42.0,-1.0,365.0,,,,,,,,
1742355464.4321332,-48.0,-57.0,363.0,,,,,,,,
1742355464.468133,-34.0,-9.0,399.0,,,,,,,,
1742355464.503133,-18.0,-77.0,399.0,,,,,,,,
1742355464.539133,-24.0,50.0,237.0,,,,,,,,
1742355464.5741332,49.0,-3.0,239.0,,,,,,,,
1742355464.609133,21.0,82.0,273.0,,,,,,,,
1742355464.644133,65.0,-9.0,371.0,,,,,,,,
1742355464.680133,-55.0,-63.0,215.0,,,,,,,,
1742355464.716133,-2.0,-55.0,265.0,,,,,,,,
1742355464.751133,39.0,16.0,349.0,,,,,,,,
1742355464.787133,-59.0,8.0,241.0,,,,,,,,
1742355464.822133,-31.0,-23.0,285.0,,,,,,,,
1742355464.8571332,-23.0,78.0,333.0,,,,,,,,
1742355464.892133,-11.0,6.0,219.0,,,,,,,,
1742355464.928133,50.0,2.0,223.0,,,,,,,,
1742355464.964133,42.0,32.0,315.0,,,,,,,,
1742355464.999133,82.0,2.0,373.0,,,,,,,,
1742355465.0351331,-21.0,-89.0,247.0,,,,,,,,
1742355465.070133,16.0,-31.0,337.0,,,,,,,,
1742355465.105133,78.0,88.0,307.0,,,,,,,,
1742355465.1401331,-19.0,50.0,349.0,,,,,,,,
1742355465.1761332,-11.0,14.0,289.0,,,,,,,,
1742355465.2121332,-9.0,46.0,397.0,,,,,,,,
1742355465.247133,-17.0,-17.0,429.0,,,,,,,,
1742355465.283133,26.0,16.0,233.0,,,,,,,,
1742355465.318133,42.0,-13.0,255.0,,,,,,,,
1742355465.3531332,-63.0,24.0,247.0,,,,,,,,
1742355465.388133,-95.0,69.0,251.0,,,,,,,,
1742355465.424133,0.0,-2.0,305.0,,,,,,,,
1742355465.460133,14.0,13.0,343.0,,,,,,,,
1742355465.4951332,-31.0,-44.0,235.0,,,,,,,,
1742355465.5311332,8.0,141.0,189.0,,,,,,,,
1742355465.566133,26.0,-30.0,237.0,,,,,,,,
1742355465.601133,-21.0,-13.0,405.0,,,,,,,,
1742355465.6361332,-37.0,-5.0,165.0,,,,,,,,
1742355465.672133,4.0,62.0,327.0,,,,,,,,
1742355465.708133,8.0,86.0,339.0,,,,,,,,
1742355465.743133,-11.0,-5.0,333.0,,,,,,,,
1742355465.779133,76.0,40.0,335.0,,,,,,,,
1742355465.8141332,4.0,50.0,351.0,,,,,,,,
1742355465.849133,-9.0,4.0,397.0,,,,,,,,
1742355465.884133,34.0,-19.0,335.0,,,,,,,,
1742355465.920133,-41.0,4.0,397.0,,,,,,,,
1742355465.9561331,24.0,-39.0,289.0,,,,,,,,
1742355465.991133,-31.0,-89.0,251.0,,,,,,,,
1742355466.027133,-39.0,-47.0,177.0,,,,,,,,
1742355466.062133,-3.0,24.0,309.0,,,,,,,,
1742355466.0971332,14.0,-23.0,285.0,,,,,,,,
1742355466.132133,12.0,-27.0,357.0,,,,,,,,
1742355466.168133,-4.0,8.0,251.0,,,,,,,,
1742355466.204133,-38.0,-94.0,301.0,,,,,,,,
1742355466.2391331,-32.0,-95.0,291.0,,,,,,,,
1742355466.2751331,40.0,-35.0,193.0,,,,,,,,
1742355466.310133,-37.0,49.0,225.0,,,,,,,,
1742355466.345133,0.0,53.0,403.0,,,,,,,,
1742355466.3801332,-42.0,77.0,223.0,,,,,,,,
1742355466.4161332,-9.0,39.0,291.0,,,,,,,,
1742355466.4521332,-17.0,-16.0,355.0,,,,,,,,
1742355466.487133,-89.0,57.0,297.0,,,,,,,,
1742355466.523133,62.0,13.0,251.0,,,,,,,,
1742355466.5581331,144.0,-74.0,295.0,,,,,,,,
1742355466.593133,28.0,11.0,265.0,,,,,,,,
1742355466.628133,-29.0,98.0,277.0,,,,,,,,
1742355466.664133,10.0,-44.0,303.0,,,,,,,,
1742355466.700133,-13.0,-37.0,217.0,,,,,,,,
1742355466.7351332,-10.0,-1.0,263.0,,,,,,,,
1742355466.7711332,21.0,-3.0,315.0,,,,,,,,
1742355466.806133,-16.0,50.0,305.0,,,,,,,,
1742355466.848133,31.0,-39.0,235.0,,,,,,,,
1742355466.884133,-72.0,15.0,343.0,,,,,,,,
1742355466.920133,67.0,-76.0,287.0,,,,,,,,
1742355466.9561331,45.0,-10.0,403.0,,,,,,,,
1742355466.991133,8.0,-14.0,443.0,,,,,,,,
1742355467.027133,-1.0,-50.0,305.0,,,,,,,,
1742355467.062133,80.0,69.0,201.0,,,,,,,,
1742355467.0971332,-25.0,9.0,279.0,,,,,,,,
1742355467.132133,18.0,35.0,381.0,,,,,,,,
1742355467.168133,-35.0,-20.0,293.0,,,,,,,,
1742355467.204133,-19.0,-36.0,335.0,,,,,,,,
1742355467.2391331,-13.0,-8.0,427.0,,,,,,,,
1742355467.2751331,30.0,-14.0,349.0,,,,,,,,
1742355467.310133,40.0,-8.0,249.0,,,,,,,,
1742355467.345133,-89.0,19.0,295.0,,,,,,,,
1742355467.3801332,-29.0,-20.0,303.0,,,,,,,,
1742355467.4161332,16.0,9.0,295.0,,,,,,,,
1742355467.4521332,31.0,15.0,315.0,,,,,,,,
1742355467.487133,-18.0,-4.0,307.0,,,,,,,,
1742355467.523133,-35.0,61.0,339.0,,,,,,,,
1742355467.5581331,-25.0,-4.0,331.0,,,,,,,,
1742355467.593133,-23.0,77.0,281.0,,,,,,,,
1742355467.628133,9.0,23.0,299.0,,,,,,,,
1742355467.664133,-54.0,-12.0,343.0,,,,,,,,
1742355467.700133,-12.0,-70.0,389.0,,,,,,,,
1742355467.7351332,-112.0,-5.0,381.0,,,,,,,,
1742355467.7711332,-32.0,6.0,397.0,,,,,,,,
1742355467.806133,-30.0,-51.0,251.0,,,,,,,,
1742355467.841133,1.0,-119.0,317.0,,,,,,,,
1742355467.876133,15.0,6.0,327.0,,,,,,,,
1742355467.912133,-22.0,-22.0,435.0,,,,,,,,
1742355467.948133,-28.0,-4.0,287.0,,,,,,,,
1742355467.983133,31.0,-22.0,213.0,,,,,,,,
1742355468.019133,-78.0,39.0,365.0,,,,,,,,
1742355468.0541332,-24.0,-4.0,221.0,,,,,,,,
1742355468.089133,-8.0,-6.0,195.0,,,,,,,,
1742355468.124133,-100.0,-38.0,225.0,,,,,,,,
1742355468.1601331,-8.0,-12.0,233.0,,,,,,,,
1742355468.1961331,-16.0,55.0,269.0,,,,,,,,
1742355468.231133,143.0,-70.0,255.0,,,,,,,,
1742355468.267133,119.0,-34.0,451.0,,,,,,,,
1742355468.302133,-34.0,-16.0,177.0,,,,,,,,
1742355468.3371332,5.0,-26.0,283.0,,,,,,,,
1742355468.372133,-20.0,-27.0,373.0,,,,,,,,
1742355468.408133,33.0,84.0,259.0,,,,,,,,
1742355468.444133,-2.0,-4.0,235.0,,,,,,,,
1742355468.4791331,-62.0,39.0,269.0,,,,,,,,
1742355468.5151331,21.0,-16.0,339.0,,,,,,,,
1742355468.550133,59.0,9.0,213.0,,,,,,,,
1742355468.585133,47.0,-10.0,313.0,,,,,,,,
1742355468.6201332,-14.0,31.0,249.0,,,,,,,,
1742355468.6561332,-42.0,3.0,333.0,,,,,,,,
1742355468.6921332,29.0,89.0,333.0,,,,,,,,
1742355468.727133,7.0,9.0,133.0,,,,,,,,
1742355468.763133,-12.0,-20.0,311.0,,,,,,,,
1742355468.7981331,65.0,-2.0,333.0,,,,,,,,
1742355468.833133,17.0,7.0,265.0,,,,,,,,
1742355468.868133,27.0,-14.0,206.0,,,,,,,,
1742355468.904133,-26.0,63.0,349.0,,,,,,,,
1742355468.940133,57.0,21.0,329.0,,,,,,,,
1742355468.9751332,37.0,-58.0,276.0,,,,,,,,
1742355469.0111332,87.0,0.0,368.0,,,,,,,,
1742355469.046133,11.0,-34.0,274.0,,,,,,,,
1742355469.0811331,31.0,33.0,300.0,,,,,,,,
1742355469.116133,15.0,7.0,308.0,,,,,,,,
1742355469.152133,25.0,-6.0,96.0,,,,,,,,
1742355469.188133,17.0,-42.0,372.0,,,,,,,,
1742355469.223133,-12.0,-62.0,326.0,,,,,,,,
1742355469.259133,-20.0,-46.0,360.0,,,,,,,,
1742355469.2941332,47.0,-20.0,290.0,,,,,,,,
1742355469.329133,5.0,-62.0,342.0,,,,,,,,
1742355469.3641331,27.0,-46.0,234.0,,,,,,,,
1742355469.4001331,23.0,-24.0,324.0,,,,,,,,
1742355469.4361331,-53.0,-58.0,248.0,,,,,,,,
1742355469.471133,13.0,63.0,302.0,,,,,,,,
1742355469.507133,21.0,29.0,299.0,,,,,,,,
1742355469.542133,7.0,0.0,212.0,,,,,,,,
1742355469.5771332,17.0,39.0,262.0,,,,,,,,
1742355469.612133,-2.0,-26.0,195.0,,,,,,,,
1742355469.648133,63.0,-40.0,271.0,,,,,,,,
1742355469.684133,65.0,-42.0,263.0,,,,,,,,
1742355469.7191331,57.0,-7.0,319.0,,,,,,,,
1742355469.7551332,-44.0,62.0,259.0,,,,,,,,
1742355469.790133,-32.0,54.0,347.0,,,,,,,,
1742355469.825133,-52.0,-19.0,317.0,,,,,,,,
1742355469.8601332,11.0,-2.0,450.0,,,,,,,,
1742355469.8961332,61.0,-42.0,338.0,,,,,,,,
1742355469.9321332,-6.0,69.0,244.0,,,,,,,,
1742355469.967133,25.0,-20.0,310.0,,,,,,,,
1742355470.003133,25.0,-14.0,334.0,,,,,,,,
1742355470.0381331,-2.0,21.0,374.0,,,,,,,,
1742355470.073133,0.0,-30.0,152.0,,,,,,,,
1742355470.108133,3.0,-30.0,274.0,,,,,,,,
1742355470.144133,83.0,7.0,290.0,,,,,,,,
1742355470.180133,27.0,-58.0,286.0,,,,,,,,
1742355470.2151332,21.0,-58.0,316.0,,,,,,,,
1742355470.251133,-8.0,-22.0,256.0,,,,,,,,
1742355470.286133,-20.0,59.0,240.0,,,,,,,,
1742355470.3211331,-36.0,11.0,321.0,,,,,,,,
