time,x,y,z
1775736000.0081587,5.0,-7.0,-118.0
1775736000.018159,4.0,-7.0,-115.0
1775736000.028159,9.0,-9.0,-114.0
1775736000.038159,11.0,-7.0,-112.0
1775736000.0481586,8.0,-6.0,-115.0
1775736000.0581589,2.0,-5.0,-117.0
1775736000.0681589,0.0,-4.0,-118.0
1775736000.0781589,-4.0,-2.0,-120.0
1775736000.0881588,-7.0,0.0,-114.0
1775736000.0981588,-5.0,1.0,-117.0
1775736000.1081588,-2.0,3.0,-121.0
1775736000.1191587,-2.0,1.0,-123.0
1775736000.1281588,-5.0,-1.0,-125.0
1775736000.1381588,-7.0,-1.0,-129.0
1775736000.1481588,-4.0,0.0,-132.0
1775736000.1581588,-4.0,0.0,-131.0
1775736000.1681588,0.0,-5.0,-128.0
1775736000.1781588,2.0,-9.0,-132.0
1775736000.1881588,0.0,-11.0,-132.0
1775736000.1981587,1.0,-11.0,-121.0
1775736000.2081587,3.0,-10.0,-118.0
1775736000.2181587,4.0,-6.0,-113.0
1775736000.2281587,3.0,-5.0,-122.0
1775736000.2381587,0.0,-4.0,-116.0
1775736000.2481587,2.0,-4.0,-116.0
1775736000.2581587,0.0,-5.0,-119.0
1775736000.268159,0.0,-3.0,-127.0
1775736000.278159,-4.0,-3.0,-127.0
1775736000.288159,-10.0,-4.0,-132.0
1775736000.2981586,-7.0,-7.0,-133.0
1775736000.3081589,-6.0,-7.0,-132.0
1775736000.3181589,-5.0,-5.0,-134.0
1775736000.3281589,-3.0,-2.0,-128.0
1775736000.3381588,-1.0,-1.0,-132.0
1775736000.3481588,-3.0,3.0,-135.0
1775736000.3591588,-4.0,1.0,-132.0
1775736000.3681588,-1.0,1.0,-125.0
1775736000.3781588,0.0,3.0,-130.0
1775736000.3891587,-4.0,1.0,-126.0
1775736000.3991587,-1.0,0.0,-125.0
1775736000.4091587,-1.0,-2.0,-132.0
1775736000.4191587,0.0,0.0,-129.0
1775736000.4291587,0.0,4.0,-122.0
1775736000.439159,0.0,4.0,-119.0
1775736000.449159,0.0,6.0,-124.0
1775736000.459159,-4.0,7.0,-119.0
1775736000.4691586,-3.0,1.0,-123.0
1775736000.4791589,-1.0,-3.0,-127.0
1775736000.4891589,-2.0,-3.0,-125.0
1775736000.4991589,-5.0,-1.0,-124.0
1775736000.5091588,-4.0,-1.0,-127.0
1775736000.5191588,-1.0,0.0,-136.0
1775736000.5291588,0.0,0.0,-131.0
1775736000.5391588,3.0,0.0,-127.0
1775736000.5491588,6.0,-3.0,-126.0
1775736000.5591588,0.0,-4.0,-134.0
1775736000.5691588,-1.0,-3.0,-133.0
