time,x,y,z
1775404800.003736,6.0,-8.0,-53.0
1775404800.013736,5.0,-6.0,-48.0
1775404800.0247362,3.0,-9.0,-46.0
1775404800.0347362,-2.0,-5.0,-52.0
1775404800.043736,0.0,-5.0,-57.0
1775404800.054736,-2.0,-6.0,-56.0
1775404800.063736,-2.0,-3.0,-59.0
1775404800.074736,1.0,-5.0,-51.0
1775404800.084736,5.0,-2.0,-47.0
1775404800.094736,9.0,-5.0,-55.0
1775404800.104736,6.0,-8.0,-54.0
1775404800.114736,2.0,-12.0,-55.0
1775404800.124736,5.0,-10.0,-44.0
1775404800.134736,6.0,-11.0,-47.0
1775404800.144736,9.0,-8.0,-52.0
1775404800.154736,3.0,-9.0,-54.0
1775404800.164736,0.0,-9.0,-51.0
1775404800.174736,0.0,-9.0,-48.0
1775404800.184736,0.0,-10.0,-51.0
1775404800.194736,2.0,-7.0,-51.0
1775404800.204736,1.0,-4.0,-48.0
1775404800.214736,0.0,-3.0,-44.0
1775404800.224736,5.0,-4.0,-42.0
1775404800.234736,6.0,-4.0,-43.0
1775404800.244736,8.0,-5.0,-38.0
1775404800.254736,9.0,-5.0,-42.0
1775404800.264736,12.0,-5.0,-44.0
1775404800.2747362,10.0,-2.0,-52.0
1775404800.2847362,7.0,-2.0,-55.0
1775404800.294736,6.0,4.0,-51.0
1775404800.304736,1.0,8.0,-53.0
1775404800.314736,1.0,6.0,-49.0
1775404800.324736,2.0,1.0,-50.0
1775404800.334736,0.0,-3.0,-51.0
1775404800.344736,-3.0,0.0,-50.0
1775404800.354736,1.0,3.0,-50.0
1775404800.364736,0.0,2.0,-47.0
1775404800.374736,5.0,0.0,-49.0
1775404800.384736,2.0,0.0,-46.0
1775404800.394736,0.0,-1.0,-47.0
1775404800.404736,1.0,0.0,-42.0
1775404800.414736,1.0,-1.0,-46.0
1775404800.424736,1.0,1.0,-45.0
1775404800.434736,4.0,2.0,-44.0
1775404800.444736,4.0,0.0,-41.0
1775404800.454736,0.0,-1.0,-37.0
1775404800.464736,2.0,-1.0,-40.0
1775404800.474736,4.0,0.0,-39.0
1775404800.484736,1.0,-3.0,-43.0
1775404800.494736,-2.0,-2.0,-50.0
1775404800.504736,-1.0,-6.0,-43.0
1775404800.514736,-3.0,-8.0,-41.0
1775404800.5247362,-5.0,-8.0,-42.0
1775404800.5347362,-2.0,-9.0,-38.0
1775404800.544736,0.0,-6.0,-44.0
1775404800.554736,0.0,-6.0,-48.0
1775404800.564736,4.0,-5.0,-40.0
1775404800.574736,2.0,-9.0,-38.0
