time,x,y,z
1775347200.009534,0.0,2.0,9.0
1775347200.019534,2.0,3.0,13.0
1775347200.029534,4.0,1.0,14.0
1775347200.039534,6.0,-2.0,14.0
1775347200.0495338,5.0,-2.0,7.0
1775347200.0595338,0.0,-5.0,9.0
1775347200.0705338,8.0,-6.0,6.0
1775347200.0805335,6.0,-7.0,17.0
1775347200.0905335,5.0,-4.0,16.0
1775347200.1005335,4.0,-6.0,13.0
1775347200.110534,3.0,-1.0,9.0
1775347200.120534,4.0,0.0,9.0
1775347200.130534,3.0,-1.0,11.0
1775347200.140534,7.0,-3.0,8.0
1775347200.150534,10.0,-2.0,6.0
1775347200.160534,2.0,-2.0,4.0
1775347200.170534,-1.0,-2.0,12.0
1775347200.180534,4.0,-5.0,6.0
1775347200.190534,10.0,-7.0,6.0
1775347200.200534,8.0,-8.0,9.0
1775347200.210534,4.0,-3.0,9.0
1775347200.2205338,2.0,-7.0,8.0
1775347200.2305338,0.0,-7.0,10.0
1775347200.2405338,-2.0,-8.0,10.0
1775347200.2505338,-2.0,-6.0,9.0
1775347200.2605338,-1.0,-2.0,6.0
1775347200.2705338,-3.0,-1.0,4.0
1775347200.2805338,-5.0,-1.0,5.0
1775347200.2905338,0.0,0.0,10.0
1775347200.3005338,2.0,2.0,9.0
1775347200.3105338,3.0,6.0,9.0
1775347200.3205338,0.0,1.0,11.0
1775347200.3305335,5.0,0.0,22.0
1775347200.3405335,7.0,-5.0,18.0
1775347200.3505335,6.0,-5.0,19.0
1775347200.360534,7.0,-2.0,12.0
1775347200.370534,6.0,-4.0,13.0
1775347200.380534,0.0,-1.0,14.0
1775347200.390534,0.0,-5.0,16.0
1775347200.400534,-1.0,-3.0,18.0
1775347200.410534,0.0,0.0,16.0
1775347200.420534,0.0,-3.0,13.0
1775347200.430534,-2.0,-1.0,12.0
1775347200.440534,-3.0,-1.0,8.0
1775347200.450534,-7.0,-6.0,9.0
1775347200.460534,-9.0,-3.0,8.0
1775347200.4705338,-11.0,0.0,6.0
1775347200.4805338,-7.0,1.0,8.0
1775347200.4905338,-5.0,0.0,10.0
1775347200.5005338,-4.0,0.0,11.0
1775347200.5105338,-5.0,-1.0,14.0
1775347200.5205338,0.0,-3.0,19.0
1775347200.5305338,-2.0,-4.0,15.0
1775347200.5405338,0.0,-7.0,9.0
1775347200.5505338,5.0,-6.0,11.0
1775347200.5605338,3.0,-12.0,12.0
1775347200.5705338,2.0,-9.0,15.0
1775347200.5805335,1.0,-6.0,10.0
1775347200.5905335,3.0,-3.0,13.0
1775347200.6005335,3.0,-1.0,13.0
1775347200.610534,0.0,0.0,10.0
1775347200.620534,0.0,-4.0,3.0
1775347200.630534,0.0,-8.0,11.0
1775347200.640534,0.0,-6.0,12.0
1775347200.650534,1.0,-1.0,17.0
1775347200.660534,2.0,0.0,20.0
1775347200.670534,3.0,0.0,15.0
1775347200.680534,5.0,-1.0,6.0
1775347200.690534,1.0,0.0,4.0
1775347200.700534,2.0,1.0,6.0
1775347200.710534,0.0,4.0,7.0
1775347200.7205338,-1.0,0.0,10.0
1775347200.7305338,-1.0,-3.0,12.0
1775347200.7405338,0.0,-4.0,13.0
1775347200.7505338,0.0,-5.0,7.0
1775347200.7605338,2.0,-8.0,8.0
1775347200.7705338,1.0,-6.0,0.0
1775347200.7805338,0.0,-6.0,0.0
1775347200.7905338,-1.0,-1.0,6.0
1775347200.8005338,-3.0,-3.0,7.0
1775347200.8105338,-2.0,-6.0,1.0
1775347200.8205338,2.0,-6.0,0.0
1775347200.8305335,1.0,-9.0,3.0
1775347200.8405335,1.0,-7.0,4.0
1775347200.8505335,6.0,-5.0,4.0
1775347200.860534,8.0,-2.0,7.0
1775347200.870534,7.0,0.0,8.0
1775347200.880534,3.0,-3.0,10.0
1775347200.890534,0.0,-2.0,3.0
1775347200.900534,-3.0,-1.0,0.0
1775347200.910534,0.0,0.0,2.0
1775347200.920534,1.0,-1.0,1.0
1775347200.930534,-1.0,-2.0,3.0
1775347200.940534,-2.0,-4.0,5.0
1775347200.950534,0.0,0.0,8.0
1775347200.960534,-1.0,1.0,11.0
1775347200.9705338,0.0,1.0,7.0
1775347200.9805338,0.0,0.0,1.0
1775347200.9905338,1.0,-1.0,5.0
1775347201.0005338,1.0,0.0,6.0
1775347201.0105338,0.0,2.0,14.0
1775347201.0205338,1.0,4.0,18.0
1775347201.0305338,2.0,6.0,20.0
1775347201.0405338,1.0,4.0,18.0
1775347201.0505338,1.0,6.0,7.0
1775347201.0605338,3.0,4.0,8.0
1775347201.0705338,7.0,0.0,11.0
1775347201.0805335,6.0,0.0,6.0
1775347201.0905335,4.0,0.0,9.0
1775347201.1005335,5.0,-1.0,14.0
1775347201.110534,6.0,1.0,11.0
1775347201.120534,3.0,-1.0,11.0
1775347201.130534,4.0,0.0,10.0
1775347201.140534,3.0,0.0,13.0
1775347201.150534,0.0,0.0,11.0
1775347201.160534,-2.0,-1.0,8.0
1775347201.170534,1.0,0.0,9.0
1775347201.180534,0.0,1.0,17.0
1775347201.190534,3.0,0.0,14.0
1775347201.200534,4.0,-3.0,14.0
1775347201.210534,4.0,2.0,18.0
1775347201.2205338,4.0,0.0,14.0
1775347201.2305338,4.0,2.0,14.0
1775347201.2405338,5.0,0.0,11.0
1775347201.2505338,5.0,-1.0,12.0
1775347201.2605338,4.0,-1.0,10.0
1775347201.2705338,4.0,-3.0,7.0
1775347201.2805338,6.0,-1.0,3.0
1775347201.2905338,5.0,-2.0,11.0
1775347201.3005338,4.0,-1.0,6.0
1775347201.3105338,4.0,-1.0,7.0
1775347201.3205338,4.0,-1.0,7.0
1775347201.3305335,5.0,0.0,8.0
1775347201.3405335,6.0,2.0,6.0
1775347201.3505335,2.0,4.0,0.0
1775347201.360534,3.0,1.0,-1.0
1775347201.370534,1.0,0.0,7.0
1775347201.380534,1.0,0.0,16.0
1775347201.390534,-1.0,-2.0,5.0
1775347201.400534,-3.0,-4.0,5.0
1775347201.410534,-2.0,-3.0,8.0
1775347201.420534,-1.0,-3.0,12.0
1775347201.430534,3.0,-3.0,7.0
1775347201.440534,2.0,0.0,9.0
1775347201.450534,1.0,5.0,6.0
1775347201.460534,0.0,10.0,2.0
1775347201.4705338,-3.0,7.0,0.0
1775347201.4805338,-1.0,6.0,0.0
1775347201.4905338,-2.0,3.0,2.0
1775347201.5005338,-1.0,5.0,3.0
1775347201.5105338,2.0,3.0,-5.0
1775347201.5205338,3.0,3.0,0.0
1775347201.5305338,0.0,3.0,4.0
1775347201.5405338,4.0,-2.0,2.0
1775347201.5505338,6.0,0.0,4.0
1775347201.5605338,5.0,0.0,5.0
1775347201.5705338,6.0,6.0,4.0
1775347201.5805335,5.0,6.0,13.0
1775347201.5905335,10.0,3.0,14.0
1775347201.6005335,10.0,2.0,15.0
1775347201.610534,8.0,2.0,8.0
1775347201.620534,8.0,0.0,10.0
1775347201.630534,5.0,2.0,4.0
1775347201.640534,5.0,-4.0,2.0
1775347201.650534,8.0,-4.0,6.0
1775347201.660534,7.0,-6.0,-2.0
1775347201.670534,5.0,-8.0,-6.0
1775347201.680534,2.0,-6.0,-4.0
1775347201.690534,4.0,0.0,-4.0
1775347201.700534,0.0,0.0,-3.0
1775347201.710534,3.0,2.0,-5.0
1775347201.7205338,5.0,4.0,-2.0
1775347201.7305338,6.0,0.0,0.0
1775347201.7405338,3.0,0.0,4.0
1775347201.7505338,3.0,-1.0,7.0
1775347201.7605338,6.0,-1.0,11.0
1775347201.7705338,0.0,-1.0,12.0
1775347201.7805338,-3.0,1.0,16.0
1775347201.7905338,-3.0,-1.0,12.0
1775347201.8005338,-2.0,0.0,11.0
1775347201.8105338,-1.0,0.0,11.0
1775347201.8205338,2.0,-2.0,15.0
1775347201.8305335,5.0,0.0,17.0
1775347201.8405335,4.0,0.0,15.0
1775347201.8505335,8.0,-1.0,11.0
1775347201.860534,4.0,-1.0,12.0
1775347201.870534,0.0,-2.0,12.0
1775347201.880534,0.0,0.0,13.0
1775347201.890534,5.0,-2.0,16.0
1775347201.900534,3.0,0.0,11.0
1775347201.910534,-1.0,5.0,16.0
1775347201.920534,2.0,9.0,15.0
1775347201.930534,1.0,5.0,12.0
1775347201.940534,2.0,0.0,13.0
1775347201.950534,0.0,-5.0,16.0
1775347201.960534,0.0,-6.0,23.0
1775347201.9705338,0.0,-5.0,19.0
1775347201.9805338,0.0,-4.0,12.0
1775347201.9905338,0.0,-3.0,17.0
1775347202.0005338,5.0,-6.0,12.0
1775347202.0105338,0.0,-6.0,11.0
1775347202.0205338,1.0,0.0,13.0
1775347202.0305338,0.0,2.0,9.0
1775347202.0405338,-1.0,2.0,8.0
1775347202.0505338,-1.0,-3.0,9.0
1775347202.0605338,-1.0,-5.0,12.0
1775347202.0705338,-1.0,-3.0,12.0
1775347202.0805335,2.0,0.0,9.0
1775347202.0905335,-1.0,3.0,6.0
1775347202.1005335,2.0,4.0,11.0
1775347202.110534,7.0,4.0,16.0
1775347202.120534,3.0,6.0,12.0
1775347202.130534,-4.0,7.0,9.0
1775347202.140534,-2.0,1.0,13.0
1775347202.150534,4.0,2.0,13.0
1775347202.160534,7.0,2.0,10.0
1775347202.170534,7.0,1.0,14.0
1775347202.180534,8.0,3.0,16.0
1775347202.190534,5.0,0.0,18.0
1775347202.200534,3.0,0.0,15.0
1775347202.210534,3.0,1.0,10.0
1775347202.2205338,2.0,0.0,11.0
1775347202.2305338,3.0,-2.0,11.0
1775347202.2405338,0.0,0.0,9.0
1775347202.2505338,2.0,1.0,10.0
1775347202.2605338,2.0,0.0,15.0
1775347202.2705338,2.0,-2.0,10.0
1775347202.2805338,1.0,-5.0,11.0
1775347202.2905338,-2.0,-3.0,7.0
1775347202.3005338,-7.0,0.0,6.0
1775347202.3105338,-6.0,1.0,9.0
1775347202.3205338,-8.0,0.0,7.0
1775347202.3305335,-6.0,-1.0,5.0
1775347202.3405335,-5.0,-2.0,2.0
1775347202.3505335,-5.0,-1.0,11.0
1775347202.360534,-3.0,0.0,15.0
1775347202.370534,-3.0,0.0,14.0
1775347202.380534,-6.0,0.0,13.0
