time,x,y,z
1775095200.0028758,2.0,0.0,9.0
1775095200.0128758,1.0,1.0,12.0
1775095200.0228758,3.0,2.0,22.0
1775095200.0328758,2.0,0.0,24.0
1775095200.0428758,0.0,0.0,18.0
1775095200.0528758,0.0,0.0,16.0
1775095200.0628755,0.0,-1.0,17.0
1775095200.0728755,-2.0,-3.0,13.0
1775095200.082876,-1.0,-3.0,10.0
1775095200.092876,6.0,0.0,13.0
1775095200.102876,6.0,-1.0,16.0
1775095200.112876,5.0,-7.0,17.0
1775095200.122876,6.0,-8.0,11.0
1775095200.132876,7.0,-6.0,17.0
1775095200.142876,7.0,-2.0,11.0
1775095200.152876,5.0,0.0,13.0
1775095200.162876,9.0,-1.0,12.0
1775095200.172876,5.0,-3.0,8.0
1775095200.182876,3.0,-4.0,8.0
1775095200.192876,2.0,-2.0,9.0
1775095200.202876,0.0,0.0,5.0
1775095200.2128758,2.0,2.0,4.0
1775095200.2228758,2.0,4.0,12.0
1775095200.2328758,4.0,2.0,11.0
1775095200.2428758,2.0,0.0,19.0
1775095200.2528758,3.0,1.0,22.0
1775095200.2628758,2.0,5.0,16.0
1775095200.2728758,0.0,4.0,6.0
1775095200.2828758,-1.0,8.0,1.0
1775095200.2928758,0.0,6.0,0.0
1775095200.3028758,0.0,3.0,1.0
1775095200.3128755,0.0,4.0,1.0
1775095200.3228755,1.0,3.0,6.0
1775095200.332876,5.0,6.0,11.0
1775095200.342876,7.0,7.0,16.0
1775095200.352876,2.0,9.0,15.0
1775095200.362876,-3.0,10.0,21.0
1775095200.372876,-4.0,9.0,17.0
1775095200.382876,0.0,9.0,13.0
1775095200.392876,0.0,9.0,12.0
1775095200.402876,5.0,11.0,7.0
1775095200.412876,4.0,9.0,8.0
1775095200.422876,5.0,6.0,9.0
1775095200.432876,4.0,4.0,10.0
1775095200.442876,7.0,1.0,12.0
1775095200.452876,12.0,0.0,12.0
1775095200.4628758,12.0,0.0,12.0
1775095200.4728758,4.0,2.0,18.0
1775095200.4828758,2.0,4.0,28.0
1775095200.4928758,0.0,0.0,29.0
1775095200.5028758,2.0,-1.0,30.0
1775095200.5128758,7.0,-4.0,26.0
1775095200.5228758,4.0,-5.0,23.0
1775095200.5328758,3.0,-4.0,22.0
1775095200.5428758,0.0,-2.0,10.0
1775095200.5528758,0.0,2.0,18.0
1775095200.5628755,1.0,-1.0,18.0
1775095200.5728755,2.0,-4.0,18.0
1775095200.582876,0.0,-8.0,20.0
1775095200.592876,0.0,-5.0,13.0
1775095200.602876,-3.0,-4.0,14.0
1775095200.612876,-9.0,-3.0,12.0
1775095200.622876,-6.0,-1.0,2.0
1775095200.632876,-5.0,2.0,-3.0
1775095200.642876,0.0,5.0,1.0
1775095200.652876,-2.0,5.0,5.0
1775095200.662876,-3.0,4.0,10.0
1775095200.672876,-4.0,2.0,9.0
1775095200.682876,-9.0,2.0,8.0
1775095200.692876,-4.0,2.0,12.0
1775095200.702876,-6.0,2.0,14.0
1775095200.7128758,-2.0,4.0,12.0
1775095200.7228758,0.0,4.0,18.0
1775095200.7328758,0.0,3.0,18.0
1775095200.7428758,3.0,2.0,17.0
1775095200.7528758,-1.0,4.0,18.0
1775095200.7628758,1.0,2.0,15.0
1775095200.7728758,0.0,1.0,11.0
1775095200.7828758,0.0,1.0,21.0
1775095200.7928758,2.0,0.0,18.0
1775095200.8028758,2.0,-1.0,20.0
1775095200.8128755,4.0,-2.0,16.0
1775095200.8228755,6.0,-4.0,12.0
1775095200.832876,3.0,-6.0,11.0
1775095200.842876,2.0,-7.0,11.0
1775095200.852876,0.0,-8.0,8.0
1775095200.862876,5.0,-6.0,9.0
1775095200.872876,2.0,-5.0,12.0
1775095200.882876,3.0,-4.0,16.0
1775095200.892876,2.0,-5.0,18.0
1775095200.902876,1.0,-2.0,24.0
1775095200.912876,3.0,-1.0,21.0
1775095200.922876,4.0,-3.0,19.0
1775095200.932876,7.0,-5.0,24.0
1775095200.942876,4.0,-6.0,22.0
1775095200.952876,1.0,-8.0,14.0
1775095200.9628758,3.0,-5.0,7.0
1775095200.9728758,0.0,-2.0,1.0
1775095200.9828758,-1.0,0.0,7.0
1775095200.9928758,2.0,0.0,15.0
1775095201.0028758,1.0,0.0,12.0
1775095201.0128758,-2.0,0.0,14.0
1775095201.0228758,-1.0,-2.0,16.0
1775095201.0328758,0.0,0.0,18.0
1775095201.0428758,1.0,2.0,18.0
1775095201.0528758,0.0,1.0,25.0
1775095201.0628755,-1.0,3.0,29.0
1775095201.0728755,-2.0,1.0,27.0
1775095201.082876,-3.0,0.0,19.0
1775095201.092876,-4.0,1.0,21.0
1775095201.102876,0.0,1.0,17.0
1775095201.112876,0.0,-2.0,12.0
1775095201.122876,-2.0,-4.0,5.0
1775095201.132876,-2.0,-1.0,6.0
1775095201.142876,-2.0,0.0,12.0
1775095201.152876,1.0,0.0,6.0
1775095201.162876,1.0,-1.0,10.0
1775095201.172876,-2.0,0.0,14.0
1775095201.182876,2.0,-2.0,5.0
1775095201.192876,0.0,-3.0,8.0
1775095201.202876,-4.0,-4.0,9.0
