time,x,y,z
1775332800.0083296,5.0,5.0,18.0
1775332800.0183296,3.0,5.0,16.0
1775332800.0283296,1.0,1.0,13.0
1775332800.0383296,-5.0,0.0,17.0
1775332800.0483296,-6.0,2.0,7.0
1775332800.0583296,-4.0,4.0,7.0
1775332800.0683296,-1.0,3.0,19.0
1775332800.0783296,-4.0,7.0,19.0
1775332800.0883296,0.0,4.0,19.0
1775332800.0983295,3.0,3.0,18.0
1775332800.1083295,5.0,6.0,13.0
1775332800.1183295,1.0,5.0,15.0
1775332800.1283295,0.0,4.0,13.0
1775332800.1383295,3.0,0.0,10.0
1775332800.1483295,5.0,-2.0,7.0
1775332800.1583295,5.0,-1.0,7.0
1775332800.1683297,1.0,-2.0,5.0
1775332800.1783297,2.0,-2.0,11.0
1775332800.1883297,3.0,0.0,13.0
1775332800.1983297,3.0,0.0,14.0
1775332800.2083297,1.0,1.0,5.0
1775332800.2183297,0.0,4.0,9.0
1775332800.2283297,2.0,6.0,18.0
1775332800.2383296,3.0,2.0,18.0
1775332800.2483296,7.0,0.0,15.0
1775332800.2583296,3.0,0.0,18.0
1775332800.2683296,3.0,-2.0,19.0
1775332800.2783296,7.0,-1.0,16.0
1775332800.2883296,10.0,2.0,11.0
1775332800.2983296,9.0,3.0,14.0
1775332800.3083296,8.0,2.0,16.0
1775332800.3183296,7.0,5.0,10.0
1775332800.3283296,3.0,5.0,7.0
1775332800.3383296,2.0,6.0,4.0
1775332800.3483295,2.0,3.0,6.0
1775332800.3583295,2.0,1.0,14.0
1775332800.3683295,6.0,1.0,20.0
1775332800.3783295,3.0,2.0,15.0
1775332800.3883295,0.0,3.0,10.0
1775332800.3983295,0.0,3.0,12.0
1775332800.4083295,3.0,4.0,17.0
1775332800.4183297,0.0,4.0,21.0
1775332800.4283297,0.0,6.0,19.0
1775332800.4383297,2.0,7.0,14.0
1775332800.4483297,6.0,7.0,8.0
1775332800.4583297,7.0,3.0,7.0
1775332800.4683297,6.0,5.0,7.0
1775332800.4783297,4.0,3.0,6.0
1775332800.4883296,3.0,4.0,10.0
1775332800.4983296,6.0,3.0,13.0
1775332800.5083296,6.0,1.0,16.0
1775332800.5183296,5.0,0.0,11.0
1775332800.5283296,3.0,0.0,13.0
1775332800.5383296,3.0,2.0,13.0
1775332800.5483296,0.0,-1.0,16.0
1775332800.5583296,3.0,-2.0,15.0
1775332800.5683296,6.0,-5.0,14.0
1775332800.5783296,1.0,-5.0,14.0
1775332800.5883296,0.0,-8.0,12.0
1775332800.5983295,1.0,-5.0,5.0
1775332800.6083295,1.0,-4.0,7.0
1775332800.6183295,0.0,1.0,10.0
1775332800.6283295,3.0,2.0,4.0
1775332800.6383295,0.0,0.0,4.0
1775332800.6483295,1.0,0.0,3.0
1775332800.6583295,2.0,0.0,8.0
1775332800.6683297,1.0,0.0,9.0
1775332800.6783297,0.0,-3.0,1.0
1775332800.6883297,2.0,0.0,7.0
1775332800.6983297,0.0,5.0,2.0
1775332800.7083297,-2.0,6.0,4.0
1775332800.7183297,0.0,4.0,4.0
1775332800.7283297,0.0,2.0,4.0
1775332800.7383296,-1.0,0.0,7.0
1775332800.7483296,2.0,-2.0,15.0
1775332800.7583296,0.0,1.0,20.0
1775332800.7683296,0.0,-2.0,19.0
1775332800.7783296,-3.0,-5.0,18.0
1775332800.7883296,0.0,-6.0,14.0
1775332800.7983296,3.0,-5.0,13.0
1775332800.8083296,5.0,-3.0,19.0
1775332800.8183296,0.0,-3.0,14.0
1775332800.8283296,-3.0,1.0,15.0
1775332800.8383296,0.0,4.0,12.0
1775332800.8483295,2.0,5.0,16.0
1775332800.8583295,0.0,5.0,18.0
1775332800.8683295,2.0,4.0,14.0
1775332800.8783295,1.0,0.0,9.0
1775332800.8883295,0.0,0.0,14.0
1775332800.8983295,1.0,-1.0,17.0
1775332800.9083295,-1.0,0.0,21.0
1775332800.9183297,7.0,0.0,22.0
1775332800.9283297,5.0,-1.0,17.0
1775332800.9383297,2.0,2.0,16.0
1775332800.9483297,1.0,3.0,22.0
1775332800.9583297,-4.0,1.0,15.0
1775332800.9683297,-2.0,0.0,15.0
1775332800.9783297,2.0,-2.0,15.0
1775332800.9883296,2.0,1.0,14.0
1775332800.9983296,3.0,6.0,15.0
1775332801.0083296,2.0,5.0,4.0
1775332801.0183296,-1.0,-1.0,2.0
1775332801.0283296,-4.0,-2.0,4.0
1775332801.0383296,-3.0,-6.0,4.0
1775332801.0483296,-1.0,-7.0,5.0
1775332801.0583296,-4.0,-1.0,9.0
1775332801.0683296,-3.0,0.0,16.0
1775332801.0783296,-4.0,0.0,17.0
1775332801.0883296,-2.0,-1.0,18.0
1775332801.0983295,-2.0,-7.0,21.0
1775332801.1083295,0.0,-11.0,19.0
1775332801.1183295,-2.0,-12.0,22.0
1775332801.1283295,0.0,-8.0,16.0
1775332801.1383295,-3.0,-8.0,16.0
1775332801.1483295,-2.0,-5.0,19.0
1775332801.1583295,-5.0,-5.0,18.0
1775332801.1683297,-5.0,-5.0,24.0
1775332801.1783297,-1.0,-3.0,15.0
1775332801.1883297,-2.0,-5.0,9.0
1775332801.1983297,3.0,1.0,10.0
1775332801.2083297,3.0,4.0,17.0
1775332801.2183297,2.0,3.0,14.0
1775332801.2283297,-5.0,3.0,13.0
1775332801.2383296,-9.0,1.0,9.0
1775332801.2483296,-7.0,-1.0,11.0
1775332801.2583296,-10.0,-1.0,5.0
1775332801.2683296,-9.0,0.0,3.0
1775332801.2783296,-5.0,2.0,5.0
1775332801.2883296,-3.0,3.0,7.0
1775332801.2983296,-4.0,2.0,7.0
1775332801.3083296,-6.0,2.0,9.0
1775332801.3183296,-3.0,5.0,8.0
1775332801.3283296,-1.0,3.0,8.0
1775332801.3383296,0.0,3.0,8.0
1775332801.3483295,-3.0,3.0,8.0
1775332801.3583295,-6.0,0.0,0.0
1775332801.3683295,-5.0,0.0,1.0
1775332801.3783295,-5.0,0.0,9.0
1775332801.3883295,0.0,1.0,7.0
1775332801.3983295,-1.0,-2.0,6.0
1775332801.4083295,0.0,-1.0,10.0
1775332801.4183297,-5.0,2.0,13.0
1775332801.4293296,-3.0,5.0,10.0
1775332801.4393296,-6.0,4.0,15.0
1775332801.4493296,-4.0,1.0,12.0
1775332801.4593296,-1.0,-4.0,13.0
1775332801.4693296,-1.0,-8.0,13.0
1775332801.4793296,0.0,-9.0,12.0
1775332801.4893296,-1.0,-8.0,14.0
1775332801.4993296,-5.0,-4.0,20.0
1775332801.5093296,1.0,-3.0,25.0
1775332801.5193295,-1.0,-3.0,21.0
1775332801.5293295,0.0,-5.0,18.0
1775332801.5393295,0.0,-4.0,17.0
1775332801.5493295,3.0,-2.0,19.0
1775332801.5593295,0.0,0.0,20.0
1775332801.5693295,-2.0,1.0,17.0
1775332801.5793295,0.0,1.0,22.0
1775332801.5893295,-3.0,2.0,16.0
1775332801.5993297,-4.0,4.0,19.0
1775332801.6093297,-7.0,4.0,22.0
1775332801.6193297,-6.0,-1.0,18.0
1775332801.6293297,-7.0,-2.0,19.0
1775332801.6393297,-1.0,1.0,21.0
1775332801.6493297,0.0,2.0,24.0
1775332801.6593297,6.0,2.0,32.0
1775332801.6693296,4.0,-2.0,32.0
1775332801.6793296,4.0,-5.0,20.0
1775332801.6893296,2.0,0.0,13.0
1775332801.6993296,4.0,1.0,13.0
1775332801.7093296,5.0,2.0,8.0
1775332801.7193296,0.0,1.0,1.0
1775332801.7293296,-4.0,0.0,5.0
1775332801.7393296,-4.0,3.0,11.0
1775332801.7493296,-8.0,0.0,10.0
1775332801.7593296,-8.0,1.0,10.0
1775332801.7693295,-3.0,-1.0,16.0
1775332801.7793295,0.0,-3.0,15.0
1775332801.7893295,2.0,-1.0,21.0
1775332801.7993295,2.0,0.0,21.0
1775332801.8093295,2.0,-2.0,15.0
1775332801.8193295,-1.0,-1.0,8.0
1775332801.8293295,3.0,3.0,8.0
1775332801.8393295,4.0,2.0,9.0
1775332801.8493297,3.0,4.0,8.0
1775332801.8593297,0.0,-1.0,12.0
1775332801.8693297,-1.0,0.0,14.0
1775332801.8793297,-3.0,0.0,18.0
1775332801.8893297,0.0,3.0,24.0
1775332801.8993297,0.0,0.0,23.0
1775332801.9093297,2.0,0.0,22.0
1775332801.9193296,2.0,-3.0,16.0
1775332801.9293296,0.0,-5.0,19.0
1775332801.9393296,0.0,-6.0,15.0
1775332801.9493296,-2.0,-7.0,7.0
1775332801.9593296,0.0,-4.0,10.0
1775332801.9693296,3.0,-5.0,12.0
1775332801.9793296,4.0,-4.0,15.0
1775332801.9893296,4.0,-4.0,19.0
1775332801.9993296,6.0,-6.0,24.0
1775332802.0093296,7.0,-8.0,15.0
1775332802.0193295,5.0,-8.0,17.0
1775332802.0293295,8.0,-4.0,13.0
1775332802.0393295,3.0,-11.0,14.0
1775332802.0493295,1.0,-8.0,11.0
1775332802.0593295,0.0,-8.0,7.0
1775332802.0693295,2.0,-3.0,11.0
1775332802.0793295,0.0,0.0,14.0
1775332802.0893295,-1.0,-3.0,11.0
1775332802.0993297,-3.0,-1.0,10.0
1775332802.1093297,-2.0,0.0,6.0
1775332802.1193297,3.0,0.0,0.0
1775332802.1293297,3.0,-1.0,1.0
1775332802.1393297,0.0,-2.0,8.0
1775332802.1493297,0.0,-2.0,8.0
1775332802.1593297,1.0,-3.0,8.0
1775332802.1693296,2.0,-1.0,12.0
1775332802.1793296,0.0,0.0,7.0
1775332802.1893296,1.0,-2.0,7.0
1775332802.1993296,0.0,-4.0,13.0
1775332802.2093296,-2.0,-5.0,17.0
1775332802.2193296,0.0,-5.0,14.0
1775332802.2293296,-1.0,-5.0,8.0
1775332802.2393296,-1.0,-5.0,4.0
1775332802.2493296,0.0,-4.0,11.0
1775332802.2593296,0.0,0.0,15.0
1775332802.2693295,4.0,0.0,15.0
1775332802.2793295,4.0,0.0,15.0
1775332802.2893295,6.0,-3.0,20.0
1775332802.2993295,2.0,-3.0,19.0
1775332802.3093295,5.0,-2.0,15.0
1775332802.3193295,7.0,1.0,14.0
1775332802.3293295,3.0,0.0,17.0
1775332802.3393295,0.0,0.0,11.0
1775332802.3493297,1.0,0.0,15.0
1775332802.3593297,0.0,3.0,10.0
1775332802.3693297,1.0,7.0,10.0
1775332802.3793297,4.0,8.0,14.0
1775332802.3893297,3.0,8.0,12.0
1775332802.3993297,4.0,0.0,12.0
1775332802.4093297,1.0,-3.0,10.0
1775332802.4193296,0.0,-1.0,13.0
1775332802.4293296,0.0,0.0,14.0
1775332802.4393296,-2.0,0.0,12.0
1775332802.4493296,-3.0,2.0,15.0
1775332802.4593296,0.0,1.0,13.0
1775332802.4693296,2.0,-1.0,10.0
1775332802.4793296,1.0,0.0,12.0
1775332802.4893296,3.0,1.0,15.0
1775332802.4993296,-2.0,0.0,11.0
1775332802.5093296,-1.0,0.0,11.0
1775332802.5193295,-4.0,0.0,12.0
1775332802.5293295,-7.0,-3.0,7.0
1775332802.5393295,-8.0,-4.0,6.0
1775332802.5493295,-10.0,-4.0,8.0
1775332802.5593295,-12.0,-2.0,12.0
1775332802.5693295,-8.0,-4.0,11.0
1775332802.5793295,-6.0,-3.0,8.0
1775332802.5893295,-5.0,0.0,13.0
1775332802.5993297,1.0,-2.0,9.0
1775332802.6093297,1.0,-1.0,12.0
1775332802.6193297,1.0,-5.0,7.0
1775332802.6293297,-2.0,-3.0,4.0
1775332802.6393297,-3.0,-7.0,4.0
1775332802.6493297,0.0,-6.0,2.0
1775332802.6593297,-2.0,-2.0,6.0
1775332802.6693296,0.0,-1.0,10.0
1775332802.6793296,0.0,-3.0,3.0
1775332802.6893296,4.0,2.0,5.0
1775332802.6993296,5.0,-3.0,8.0
1775332802.7093296,3.0,-3.0,9.0
1775332802.7193296,-1.0,-5.0,13.0
1775332802.7293296,2.0,-3.0,17.0
1775332802.7393296,4.0,-1.0,21.0
1775332802.7493296,0.0,-1.0,22.0
1775332802.7593296,-2.0,-4.0,20.0
