time,x,y,z
1750215600.0246482,-3,0,-3
1750215600.0626483,2,-2,-7
1750215600.101648,-2,2,-10
1750215600.1396482,-5,1,-4
1750215600.1756482,8,0,-5
1750215600.2126482,8,-1,-2
1750215600.2516482,1,-5,2
1750215600.2896483,3,-4,-19
1750215600.3256483,5,-5,-10
1750215600.3626482,10,-2,-12
1750215600.4016483,-2,-4,-2
1750215600.4396482,0,-3,-13
1750215600.4756482,1,-1,-8
1750215600.512648,-1,-5,-2
1750215600.551648,0,-1,-13
1750215600.5896482,2,0,-5
1750215600.6256485,2,3,-11
1750215600.6626482,7,11,-18
1750215600.7016482,3,5,-11
1750215600.739648,-4,-2,3
1750215600.775648,2,-4,-3
1750215600.8146482,5,-4,0
1750215600.851648,5,0,-8
1750215600.890648,-1,3,-3
1750215600.926648,2,2,-15
1750215600.9646482,4,4,-5
1750215601.0016482,0,-4,-17
1750215601.0406482,0,-2,-22
1750215601.0766482,-1,1,-4
1750215601.114648,-5,-7,-3
1750215601.1516483,-3,-2,-9
1750215601.1906483,0,-7,-11
1750215601.226648,-5,-4,0
1750215601.2646482,-7,-3,-7
1750215601.3026483,-3,3,-6
1750215601.341648,-4,-2,-12
1750215601.377648,-1,-6,-21
1750215601.4156482,0,-1,-7
1750215601.453648,-6,-1,-17
1750215601.4916482,-4,1,-13
1750215601.5306482,-4,-5,-7
1750215601.5666482,-5,-2,-19
1750215601.604648,-3,0,-17
1750215601.643648,-7,-2,-8
1750215601.6816485,-8,-1,-12
1750215601.7176485,-3,1,-21
1750215601.755648,4,0,-25
1750215601.7926483,0,0,-14
1750215601.831648,2,-3,-4
1750215601.867648,2,-1,-6
1750215601.9046483,-5,-2,-10
1750215601.9426482,-3,-1,-9
1750215601.9816482,0,-1,-7
1750215602.0176482,0,-2,-6
1750215602.055648,-5,-6,-15
1750215602.0926485,3,8,-16
1750215602.1316483,6,5,-13
1750215602.1676483,-1,2,-11
1750215602.2056482,1,-3,-8
1750215602.242648,-1,-5,-7
1750215602.2816482,0,-2,-3
1750215602.3176482,0,-2,-17
1750215602.354648,-2,-6,-10
1750215602.3926482,-4,-2,-2
1750215602.4316485,-2,3,-16
1750215602.4676485,-2,2,-8
1750215602.5046482,-11,1,-15
1750215602.5426483,0,-1,-1
1750215602.581648,0,1,-7
1750215602.617648,0,-1,-7
1750215602.6546483,0,-1,3
1750215602.6926482,1,0,1
1750215602.7306485,-1,7,2
1750215602.7666483,2,5,-6
1750215602.805648,-4,-3,-11
1750215602.844648,0,1,-1
1750215602.8826482,-5,1,-11
1750215602.9186482,-3,8,-15
1750215602.9556482,0,1,-6
1750215602.9936483,2,0,-4
1750215603.032648,1,-5,-8
1750215603.068648,-1,-6,-20
1750215603.107648,-1,0,-3
1750215603.1446483,0,-9,-2
1750215603.1826482,1,2,-11
1750215603.2216482,-7,-1,-9
1750215603.2576482,-4,0,-14
1750215603.2946482,2,-1,-1
1750215603.3326485,4,-9,-2
1750215603.3716483,1,-7,-7
1750215603.407648,1,-1,-8
1750215603.4446485,-4,-1,-13
1750215603.482648,1,-1,-10
1750215603.5216482,-3,1,-10
1750215603.5576482,0,-2,-6
1750215603.5956483,-10,3,-4
1750215603.6336482,-11,-1,-7
1750215603.6726482,-3,-1,-3
1750215603.7086482,-3,-10,6
1750215603.745648,3,-7,-10
1750215603.7836485,0,0,-2
1750215603.8226483,7,0,0
1750215603.8586483,-1,-1,-12
1750215603.8966482,-2,0,-16
1750215603.9356482,-1,0,-14
1750215603.9736483,0,-3,-21
1750215604.0116482,-2,-1,-12
1750215604.0476482,-1,0,-6
1750215604.0856483,-6,-4,0
1750215604.1236482,-3,1,-8
1750215604.1616485,-3,-1,0
1750215604.1976483,-2,-4,-8
1750215604.2356482,-1,-2,-1
1750215604.2746482,7,0,-1
1750215604.3126483,7,2,-2
1750215604.3486483,2,3,-7
1750215604.3856485,-4,4,3
1750215604.4246483,-5,7,-3
1750215604.4626482,2,2,-3
