time,x,y,z
1775073600.0033672,0.0,-3.0,22.0
1775073600.0133672,4.0,-4.0,19.0
1775073600.0233672,7.0,-2.0,20.0
1775073600.0333672,9.0,-4.0,19.0
1775073600.0433671,12.0,-3.0,15.0
1775073600.0533674,12.0,-3.0,13.0
1775073600.0633674,4.0,0.0,14.0
1775073600.0733674,0.0,2.0,9.0
1775073600.083367,0.0,1.0,13.0
1775073600.093367,2.0,1.0,15.0
1775073600.103367,3.0,-3.0,19.0
1775073600.1133673,0.0,-3.0,16.0
1775073600.1233673,-4.0,-2.0,18.0
1775073600.1333673,1.0,-5.0,18.0
1775073600.1433673,6.0,-3.0,14.0
1775073600.1533673,5.0,-1.0,12.0
1775073600.1633673,1.0,-3.0,11.0
1775073600.1733673,1.0,0.0,14.0
1775073600.1833673,0.0,0.0,23.0
1775073600.1933672,0.0,-1.0,28.0
1775073600.2033672,2.0,-3.0,27.0
1775073600.2133672,0.0,-7.0,19.0
1775073600.2233672,-2.0,-10.0,15.0
1775073600.2333672,0.0,-13.0,24.0
1775073600.2433672,-1.0,-14.0,20.0
1775073600.2533672,0.0,-13.0,20.0
1775073600.2633672,-1.0,-10.0,17.0
1775073600.2733672,-2.0,-6.0,16.0
1775073600.2833672,0.0,-4.0,15.0
1775073600.2933671,0.0,0.0,20.0
1775073600.3033674,0.0,0.0,19.0
1775073600.3133674,2.0,0.0,13.0
1775073600.3233674,0.0,2.0,11.0
1775073600.333367,0.0,0.0,17.0
1775073600.343367,3.0,-3.0,24.0
1775073600.353367,5.0,-4.0,17.0
1775073600.3633673,3.0,-5.0,17.0
1775073600.3733673,3.0,-2.0,14.0
1775073600.3833673,2.0,-2.0,15.0
1775073600.3933673,2.0,-4.0,15.0
1775073600.4033673,1.0,-1.0,12.0
1775073600.4133673,0.0,-5.0,17.0
1775073600.4233673,0.0,-4.0,16.0
1775073600.4333673,-3.0,-7.0,22.0
1775073600.4433672,-2.0,-4.0,21.0
1775073600.4533672,-1.0,-2.0,21.0
1775073600.4633672,-7.0,-1.0,20.0
1775073600.4733672,-9.0,-3.0,22.0
1775073600.4833672,-9.0,-5.0,22.0
1775073600.4933672,-5.0,-7.0,16.0
1775073600.5033672,-4.0,-12.0,10.0
1775073600.5133672,-3.0,-9.0,9.0
1775073600.5233672,-3.0,-8.0,13.0
1775073600.5333672,-4.0,-8.0,12.0
1775073600.5433671,-5.0,-9.0,10.0
1775073600.5533674,-9.0,-13.0,17.0
1775073600.5633674,-6.0,-15.0,20.0
1775073600.5733674,-2.0,-14.0,24.0
1775073600.583367,-5.0,-8.0,22.0
1775073600.593367,-2.0,-7.0,20.0
1775073600.603367,-4.0,-7.0,24.0
1775073600.6133673,0.0,-5.0,22.0
1775073600.6233673,3.0,-7.0,15.0
1775073600.6333673,0.0,-5.0,18.0
1775073600.6433673,-3.0,-5.0,21.0
1775073600.6533673,-2.0,-3.0,19.0
1775073600.6633673,-1.0,-4.0,20.0
1775073600.6733673,1.0,-10.0,15.0
1775073600.6833673,2.0,-10.0,19.0
1775073600.6933672,-1.0,-6.0,23.0
1775073600.7033672,-1.0,-4.0,23.0
1775073600.7133672,2.0,-5.0,19.0
1775073600.7233672,2.0,-2.0,15.0
1775073600.7333672,0.0,0.0,12.0
1775073600.7433672,0.0,0.0,16.0
1775073600.7533672,0.0,0.0,25.0
1775073600.7633672,-3.0,0.0,26.0
1775073600.7733672,-1.0,-2.0,23.0
1775073600.7833672,0.0,-2.0,23.0
1775073600.7933671,5.0,-2.0,19.0
1775073600.8033674,2.0,0.0,12.0
1775073600.8133674,4.0,0.0,13.0
1775073600.8233674,4.0,1.0,15.0
1775073600.833367,1.0,0.0,11.0
