time,x,y,z
1769079600.0070531,1,0,-20
1769079600.0170531,0,0,-27
1769079600.027053,0,0,-32
1769079600.037053,0,0,-34
1769079600.047053,-4,0,-35
1769079600.057053,-2,0,-27
1769079600.0670533,0,-2,-25
1769079600.0770533,1,0,-24
1769079600.0870533,5,-2,-13
1769079600.0970533,6,-2,-16
1769079600.1070533,6,-4,-21
1769079600.1170533,4,0,-25
1769079600.1270533,4,1,-30
1769079600.1370533,2,5,-29
1769079600.1470532,-3,2,-23
1769079600.1570532,-8,1,-20
1769079600.1670532,-3,6,-22
1769079600.1770532,0,5,-19
1769079600.1870532,-1,4,-25
1769079600.1970532,2,6,-22
1769079600.2070532,0,6,-13
1769079600.2170532,0,6,-13
1769079600.2270532,1,6,-10
1769079600.2370532,0,4,-17
1769079600.2470531,-1,3,-18
1769079600.2570531,0,1,-14
1769079600.2670531,4,3,-14
1769079600.277053,7,4,-13
1769079600.287053,9,0,-21
1769079600.297053,7,1,-25
1769079600.307053,6,0,-27
1769079600.3170533,5,-2,-17
1769079600.3270533,2,-6,-19
1769079600.3370533,1,-4,-16
1769079600.3470533,0,-6,-19
1769079600.3570533,2,-4,-10
1769079600.3670533,0,-1,-15
1769079600.3770533,0,0,-15
1769079600.3870533,-2,3,-19
1769079600.3970532,-4,0,-21
1769079600.4070532,-1,-2,-23
1769079600.4170532,-2,-5,-18
1769079600.4270532,-2,-3,-21
1769079600.4370532,1,-1,-33
1769079600.4470532,-5,-4,-26
1769079600.4570532,-4,-5,-16
1769079600.4670532,-5,0,-20
1769079600.4770532,-6,-2,-23
1769079600.4870532,-2,0,-24
1769079600.4970531,5,0,-23
1769079600.5070531,9,2,-24
1769079600.5170531,6,3,-18
1769079600.527053,4,1,-15
1769079600.537053,-2,3,-21
1769079600.547053,-4,5,-19
1769079600.557053,-4,3,-17
1769079600.5670533,1,1,-17
1769079600.5770533,2,-3,-12
1769079600.5870533,8,0,-10
1769079600.5970533,5,1,-15
1769079600.6070533,3,0,-18
1769079600.6170533,3,0,-24
1769079600.6270533,2,-2,-24
1769079600.6370533,2,-3,-24
1769079600.6470532,4,-2,-22
1769079600.6570532,7,-4,-25
1769079600.6670532,3,-4,-27
1769079600.6770532,3,-4,-20
1769079600.6870532,0,-5,-27
