time,x,y,z
1743913920.5372622,69,-79,128
1743913920.5732622,23,-101,50
1743913920.6082623,-74,-213,130
1743913920.644262,19,-133,-9
1743913920.680262,-26,-157,62
1743913920.7152622,71,-87,88
1743913920.7512622,75,-155,4
1743913920.7862625,33,-121,92
1743913920.821262,-2,-7,-49
1743913920.8562622,87,-99,-87
1743913920.8922622,-42,-79,-37
1743913920.9282622,33,-89,-9
1743913920.963262,87,-157,40
1743913920.999262,-12,-31,34
1743913921.0342622,11,-53,40
1743913921.0692625,17,-39,-7
1743913921.1052625,45,-51,-109
1743913921.140262,11,-113,-17
1743913921.176262,29,-105,-7
1743913921.2112622,19,-138,-37
1743913921.2472622,-28,-44,-121
1743913921.282262,21,-54,-69
1743913921.3172622,-12,-32,56
1743913921.3532622,37,-86,-95
1743913921.3882625,51,-14,34
1743913921.4242623,29,-48,4
1743913921.4602623,-50,-76,-61
1743913921.496262,-6,-20,26
1743913921.5312622,45,-74,62
1743913921.5672622,0,-26,80
1743913921.6022625,3,57,-95
1743913921.637262,-96,-58,-37
1743913921.673262,11,-50,108
1743913921.7082622,-18,-48,58
1743913921.7442622,59,-34,-43
1743913921.7792623,69,23,-19
1743913921.815262,-40,-12,-125
1743913921.8502622,1,-106,22
1743913921.8852625,-12,23,-71
1743913921.9212625,-34,43,-39
1743913921.956262,109,3,8
1743913921.992262,-92,-46,8
1743913922.0272622,81,5,14
1743913922.0632622,29,107,16
1743913922.098262,17,-44,-35
1743913922.1332622,25,-12,14
1743913922.1692622,9,-52,100
1743913922.2042625,11,-20,78
1743913922.2402625,-8,-28,-3
1743913922.275262,93,0,12
1743913922.311262,-14,23,-18
1743913922.3462622,-46,-18,-14
1743913922.3812623,-62,-18,-80
1743913922.417262,-34,-74,-2
1743913922.4522622,31,21,75
1743913922.4882622,1,-46,-44
1743913922.5232625,47,-38,-16
1743913922.5592625,-4,13,-30
1743913922.594262,-54,-18,-74
1743913922.6292622,-32,-30,-16
1743913922.6652622,11,27,91
1743913922.700262,-6,45,-12
1743913922.736262,57,-10,-18
1743913922.7712622,43,-6,15
1743913922.8072622,37,33,89
1743913922.8422625,-20,-32,-56
1743913922.877262,-46,15,31
1743913922.913262,-24,19,-110
1743913922.9482622,-22,21,-100
1743913922.9842622,51,17,11
1743913923.019262,-56,-18,-2
1743913923.055262,-56,45,-56
1743913923.0902622,-34,91,23
1743913923.1252625,15,-22,19
1743913923.1612625,-32,-24,-72
1743913923.196262,-30,0,45
1743913923.232262,31,23,91
1743913923.2672622,30,47,33
1743913923.3032622,-19,41,-16
1743913923.3392622,54,111,15
1743913923.3752625,58,-6,61
1743913923.4122622,46,3,-58
1743913923.4482622,-1,57,27
1743913923.4832623,-1,37,-40
1743913923.518262,112,-22,1
1743913923.5532622,60,-16,139
1743913923.5892622,-25,9,1
1743913923.6252625,38,-18,-24
1743913923.660262,46,53,-32
1743913923.696262,78,-16,105
1743913923.7312622,-25,23,-62
1743913923.7662623,2,63,39
1743913923.801262,12,21,-90
1743913923.8372622,2,21,-4
1743913923.8732622,-55,15,3
1743913923.9082625,40,-28,77
1743913923.9442625,78,-18,-18
1743913923.979262,-39,-9,21
1743913924.0142622,66,54,-116
1743913924.0492623,34,-15,-116
1743913924.0852623,-5,61,93
1743913924.121262,-67,-30,-76
1743913924.1562622,12,-10,65
1743913924.1922622,-1,49,73
1743913924.2272625,0,33,163
1743913924.262262,-61,-27,23
1743913924.2972622,-25,65,67
1743913924.3332622,0,54,-2
1743913924.3692622,22,-5,85
1743913924.4042623,12,8,-10
1743913924.440262,-1,20,29
1743913924.4752622,18,22,23
1743913924.5102625,10,-7,-14
1743913924.545262,-39,-16,77
1743913924.581262,58,81,1
1743913924.617262,-61,71,33
1743913924.6522622,36,35,61
1743913924.6882622,-31,-54,-66
1743913924.723262,36,23,45
1743913924.7582622,0,5,-116
1743913924.7932622,-27,53,11
1743913924.8292625,-11,71,-18
1743913924.8652625,-61,-4,-110
1743913924.900262,22,-6,33
1743913924.936262,-3,-43,-12
1743913924.9712622,-9,54,5
1743913925.0062623,-15,0,-20
1743913925.041262,18,62,123
1743913925.0772622,2,30,11
1743913925.1132622,-25,52,39
1743913925.1482625,52,40,29
1743913925.1842625,-37,32,11
1743913925.219262,14,48,-50
1743913925.2542622,10,19,-10
1743913925.2892623,86,-47,23
1743913925.325262,68,-30,-14
1743913925.361262,14,30,27
1743913925.3962622,62,40,-114
1743913925.4322622,-25,26,-54
