time,x,y,z
1775959200.0056589,1.0,-1.0,-85.0
1775959200.0156589,0.0,0.0,-86.0
1775959200.0256588,-1.0,-4.0,-83.0
1775959200.0356588,-1.0,-7.0,-80.0
1775959200.0456588,4.0,-7.0,-84.0
1775959200.0556588,4.0,-9.0,-82.0
1775959200.0656588,1.0,-8.0,-85.0
1775959200.0756588,0.0,-4.0,-87.0
1775959200.0856588,5.0,-2.0,-86.0
1775959200.0956588,4.0,0.0,-78.0
1775959200.1056588,3.0,2.0,-75.0
1775959200.1156588,1.0,0.0,-79.0
1775959200.125659,0.0,0.0,-88.0
1775959200.135659,2.0,1.0,-92.0
1775959200.145659,3.0,6.0,-88.0
1775959200.155659,1.0,5.0,-90.0
1775959200.165659,2.0,3.0,-90.0
1775959200.175659,2.0,1.0,-89.0
1775959200.185659,1.0,-3.0,-85.0
1775959200.195659,2.0,-3.0,-85.0
1775959200.205659,0.0,-6.0,-85.0
1775959200.215659,-1.0,-2.0,-85.0
1775959200.225659,0.0,-2.0,-83.0
1775959200.235659,0.0,-2.0,-81.0
1775959200.2456589,0.0,-3.0,-82.0
1775959200.2556589,-4.0,-8.0,-89.0
1775959200.2656589,-6.0,-8.0,-84.0
1775959200.2756588,-2.0,-6.0,-89.0
1775959200.2856588,-3.0,-5.0,-87.0
1775959200.2956588,-5.0,-5.0,-85.0
1775959200.3056588,-5.0,-5.0,-88.0
1775959200.3156588,-5.0,-6.0,-81.0
1775959200.3256588,-6.0,-7.0,-87.0
1775959200.3356588,-4.0,-6.0,-88.0
1775959200.3456588,-3.0,-4.0,-85.0
1775959200.3556588,-1.0,-6.0,-87.0
1775959200.3656588,0.0,-3.0,-88.0
1775959200.375659,-3.0,-4.0,-82.0
1775959200.385659,-4.0,-4.0,-82.0
1775959200.395659,-4.0,-1.0,-83.0
1775959200.405659,-6.0,-5.0,-86.0
1775959200.415659,-6.0,-1.0,-84.0
1775959200.425659,-3.0,-1.0,-90.0
1775959200.435659,-5.0,-3.0,-89.0
1775959200.445659,-5.0,-6.0,-84.0
1775959200.455659,-7.0,-10.0,-81.0
1775959200.465659,-8.0,-8.0,-81.0
1775959200.475659,-8.0,-4.0,-83.0
1775959200.485659,-8.0,-3.0,-86.0
1775959200.4956589,-8.0,-2.0,-86.0
1775959200.5056589,-6.0,-4.0,-87.0
1775959200.5156589,-2.0,-4.0,-88.0
1775959200.5256588,-2.0,-1.0,-86.0
1775959200.5356588,5.0,1.0,-92.0
1775959200.5456588,9.0,4.0,-86.0
1775959200.5556588,11.0,4.0,-84.0
1775959200.5656588,4.0,4.0,-83.0
1775959200.5756588,0.0,5.0,-86.0
1775959200.5856588,0.0,5.0,-83.0
1775959200.5956588,2.0,5.0,-86.0
1775959200.6056588,0.0,3.0,-83.0
1775959200.6156588,-1.0,4.0,-87.0
1775959200.625659,1.0,3.0,-87.0
1775959200.635659,5.0,0.0,-83.0
1775959200.645659,6.0,0.0,-89.0
1775959200.655659,7.0,2.0,-97.0
1775959200.665659,2.0,-3.0,-93.0
1775959200.675659,0.0,-2.0,-95.0
1775959200.685659,0.0,0.0,-94.0
1775959200.695659,0.0,0.0,-96.0
1775959200.705659,-4.0,0.0,-94.0
1775959200.715659,-4.0,-1.0,-93.0
1775959200.725659,-1.0,0.0,-103.0
1775959200.735659,-4.0,0.0,-92.0
1775959200.7456589,0.0,2.0,-93.0
1775959200.7556589,1.0,0.0,-91.0
1775959200.7656589,0.0,0.0,-95.0
1775959200.7756588,1.0,0.0,-89.0
1775959200.7856588,-2.0,2.0,-90.0
1775959200.7956588,-2.0,1.0,-93.0
1775959200.8056588,-1.0,1.0,-96.0
1775959200.8156588,0.0,2.0,-94.0
1775959200.8256588,-4.0,-1.0,-95.0
1775959200.8356588,-2.0,-3.0,-98.0
1775959200.8456588,2.0,1.0,-102.0
1775959200.8556588,0.0,0.0,-92.0
1775959200.8656588,-3.0,-4.0,-89.0
1775959200.875659,-2.0,-3.0,-83.0
1775959200.885659,-5.0,-6.0,-85.0
1775959200.895659,-6.0,-5.0,-80.0
1775959200.905659,-7.0,-2.0,-87.0
1775959200.915659,-6.0,-1.0,-93.0
1775959200.925659,-5.0,-1.0,-95.0
1775959200.935659,-7.0,0.0,-97.0
1775959200.945659,-5.0,2.0,-95.0
1775959200.955659,-4.0,3.0,-100.0
1775959200.965659,0.0,0.0,-101.0
1775959200.975659,0.0,-4.0,-104.0
1775959200.985659,-2.0,-8.0,-115.0
1775959200.9956589,-10.0,-10.0,-118.0
1775959201.0056589,-9.0,-7.0,-123.0
1775959201.0156589,-6.0,-4.0,-120.0
1775959201.0256588,-6.0,0.0,-109.0
1775959201.0356588,0.0,-4.0,-110.0
1775959201.0456588,-3.0,-3.0,-108.0
1775959201.0556588,4.0,-3.0,-102.0
1775959201.0656588,9.0,-7.0,-92.0
1775959201.0756588,9.0,-4.0,-92.0
1775959201.0856588,8.0,-5.0,-99.0
1775959201.0956588,8.0,-5.0,-97.0
1775959201.1056588,2.0,-5.0,-90.0
1775959201.1156588,1.0,-3.0,-96.0
1775959201.125659,-7.0,-3.0,-96.0
1775959201.135659,-4.0,-1.0,-92.0
1775959201.145659,-9.0,-1.0,-86.0
1775959201.155659,-7.0,-4.0,-83.0
1775959201.165659,-1.0,-4.0,-87.0
1775959201.175659,1.0,-3.0,-83.0
1775959201.185659,0.0,-2.0,-80.0
1775959201.195659,0.0,-2.0,-86.0
1775959201.205659,0.0,-4.0,-87.0
1775959201.215659,0.0,-3.0,-92.0
1775959201.225659,3.0,-1.0,-88.0
1775959201.235659,-1.0,0.0,-92.0
1775959201.2456589,2.0,0.0,-97.0
1775959201.2556589,4.0,2.0,-93.0
1775959201.2656589,0.0,3.0,-91.0
1775959201.2756588,0.0,3.0,-93.0
1775959201.2856588,1.0,0.0,-96.0
1775959201.2956588,3.0,0.0,-99.0
1775959201.3056588,2.0,2.0,-95.0
1775959201.3156588,-2.0,1.0,-94.0
1775959201.3256588,0.0,1.0,-95.0
1775959201.3356588,0.0,-2.0,-99.0
1775959201.3456588,1.0,-1.0,-94.0
1775959201.3556588,4.0,2.0,-98.0
1775959201.3656588,5.0,4.0,-98.0
1775959201.375659,5.0,2.0,-99.0
1775959201.385659,9.0,2.0,-102.0
1775959201.395659,3.0,3.0,-96.0
1775959201.405659,1.0,2.0,-94.0
1775959201.415659,-3.0,0.0,-86.0
1775959201.425659,0.0,0.0,-79.0
1775959201.435659,0.0,0.0,-78.0
1775959201.445659,-5.0,0.0,-92.0
1775959201.455659,-5.0,2.0,-92.0
1775959201.465659,-3.0,2.0,-88.0
1775959201.475659,-2.0,4.0,-95.0
1775959201.485659,0.0,2.0,-99.0
1775959201.4956589,0.0,2.0,-96.0
1775959201.5056589,-3.0,1.0,-95.0
1775959201.5156589,-9.0,6.0,-95.0
1775959201.5256588,-3.0,8.0,-91.0
1775959201.5356588,-3.0,8.0,-93.0
1775959201.5456588,-2.0,8.0,-91.0
1775959201.5556588,-3.0,4.0,-86.0
1775959201.5656588,-1.0,1.0,-84.0
1775959201.5756588,-1.0,0.0,-86.0
1775959201.5856588,-3.0,1.0,-86.0
1775959201.5956588,3.0,4.0,-80.0
1775959201.6056588,4.0,3.0,-83.0
1775959201.6156588,3.0,1.0,-83.0
1775959201.625659,0.0,5.0,-82.0
1775959201.635659,2.0,1.0,-86.0
1775959201.645659,1.0,1.0,-96.0
1775959201.655659,1.0,-1.0,-98.0
1775959201.665659,-1.0,0.0,-100.0
1775959201.675659,0.0,1.0,-97.0
1775959201.6866589,-4.0,3.0,-96.0
1775959201.695659,-4.0,0.0,-91.0
1775959201.705659,-1.0,1.0,-90.0
1775959201.715659,-3.0,0.0,-83.0
1775959201.7266588,-2.0,-2.0,-86.0
1775959201.735659,0.0,-6.0,-90.0
1775959201.7466588,7.0,-5.0,-94.0
1775959201.7566588,9.0,-3.0,-93.0
1775959201.7666588,5.0,-7.0,-100.0
1775959201.7766588,4.0,-9.0,-101.0
1775959201.7866588,0.0,-4.0,-99.0
1775959201.796659,-3.0,-5.0,-95.0
1775959201.806659,-4.0,-6.0,-96.0
1775959201.816659,-4.0,-5.0,-92.0
1775959201.826659,-5.0,-1.0,-89.0
1775959201.836659,-2.0,1.0,-90.0
1775959201.846659,-1.0,0.0,-93.0
1775959201.856659,-1.0,0.0,-87.0
1775959201.866659,1.0,1.0,-85.0
1775959201.876659,0.0,-4.0,-85.0
1775959201.886659,1.0,-2.0,-86.0
1775959201.896659,-1.0,1.0,-86.0
1775959201.906659,0.0,1.0,-94.0
1775959201.9166589,2.0,0.0,-94.0
1775959201.9266589,4.0,-1.0,-96.0
1775959201.9366589,2.0,0.0,-94.0
