time,x,y,z
1776200400.0044398,-3.0,-1.0,-50.0
1776200400.0144398,-5.0,-2.0,-41.0
1776200400.0244398,-2.0,0.0,-43.0
1776200400.0344398,-2.0,1.0,-45.0
1776200400.0444398,0.0,-3.0,-38.0
1776200400.0544398,-1.0,4.0,-39.0
1776200400.0644398,-1.0,6.0,-36.0
1776200400.0744398,-1.0,8.0,-46.0
1776200400.0844398,-1.0,3.0,-50.0
1776200400.0944395,1.0,0.0,-49.0
1776200400.1044395,3.0,3.0,-48.0
1776200400.1144395,0.0,4.0,-47.0
1776200400.1244397,-2.0,5.0,-47.0
1776200400.1344397,-1.0,1.0,-43.0
1776200400.1444397,-4.0,-2.0,-39.0
1776200400.1544397,-1.0,-4.0,-32.0
1776200400.1644397,-3.0,-2.0,-38.0
1776200400.1744397,-2.0,-4.0,-46.0
1776200400.18444,-2.0,-6.0,-47.0
1776200400.19444,-1.0,-4.0,-48.0
1776200400.20444,0.0,-1.0,-50.0
1776200400.21444,0.0,0.0,-55.0
1776200400.22444,0.0,2.0,-52.0
1776200400.2344398,2.0,0.0,-48.0
1776200400.2444398,6.0,-2.0,-43.0
1776200400.2544398,5.0,-1.0,-42.0
1776200400.2644398,1.0,-4.0,-40.0
1776200400.2744398,2.0,0.0,-41.0
1776200400.2844398,7.0,-4.0,-44.0
1776200400.2944398,6.0,-5.0,-50.0
1776200400.3044398,0.0,-4.0,-58.0
1776200400.3144398,1.0,-5.0,-53.0
1776200400.3244398,6.0,-7.0,-49.0
1776200400.3344398,6.0,-1.0,-48.0
1776200400.3444395,5.0,1.0,-48.0
1776200400.3544395,4.0,3.0,-53.0
1776200400.3644395,4.0,1.0,-46.0
1776200400.3744397,1.0,-1.0,-38.0
1776200400.3844397,5.0,-3.0,-38.0
1776200400.39544,7.0,0.0,-43.0
1776200400.40544,5.0,-7.0,-45.0
1776200400.4154398,3.0,-2.0,-44.0
1776200400.4254398,0.0,-2.0,-45.0
1776200400.4364398,-1.0,-2.0,-49.0
1776200400.4454398,4.0,-3.0,-47.0
1776200400.4554398,2.0,-5.0,-50.0
1776200400.4654398,2.0,-4.0,-56.0
1776200400.4754398,1.0,-5.0,-55.0
1776200400.4854398,-1.0,-2.0,-49.0
1776200400.4954398,-4.0,1.0,-47.0
1776200400.5054398,-4.0,-2.0,-46.0
1776200400.5154395,-5.0,-3.0,-49.0
1776200400.5254395,-3.0,-2.0,-51.0
1776200400.5354395,-1.0,-2.0,-50.0
1776200400.5454395,-2.0,1.0,-49.0
1776200400.5554397,0.0,3.0,-58.0
1776200400.5654397,0.0,4.0,-55.0
1776200400.5754397,-3.0,2.0,-58.0
1776200400.5854397,-5.0,3.0,-53.0
1776200400.5954397,-3.0,3.0,-53.0
1776200400.6054397,0.0,0.0,-54.0
1776200400.61544,0.0,-1.0,-52.0
1776200400.62544,-1.0,-2.0,-61.0
1776200400.63544,1.0,-2.0,-52.0
1776200400.64544,-1.0,1.0,-50.0
1776200400.65544,-2.0,6.0,-54.0
1776200400.6654398,0.0,6.0,-49.0
1776200400.6754398,1.0,5.0,-43.0
1776200400.6854398,-2.0,5.0,-44.0
1776200400.6954398,-2.0,0.0,-48.0
1776200400.7054398,0.0,-2.0,-46.0
1776200400.7154398,-4.0,-3.0,-49.0
1776200400.7254398,-1.0,-2.0,-44.0
1776200400.7354398,0.0,-6.0,-43.0
1776200400.7454398,2.0,-7.0,-52.0
1776200400.7554398,2.0,-4.0,-50.0
1776200400.7654395,-1.0,-3.0,-41.0
1776200400.7754395,-4.0,0.0,-50.0
1776200400.7854395,-2.0,-3.0,-52.0
1776200400.7954395,-5.0,-3.0,-50.0
1776200400.8054397,-2.0,-4.0,-49.0
1776200400.8154397,-5.0,-4.0,-44.0
1776200400.8254397,-3.0,-3.0,-49.0
1776200400.8354397,-1.0,3.0,-50.0
1776200400.8454397,1.0,0.0,-47.0
1776200400.8554397,0.0,0.0,-42.0
1776200400.86544,-3.0,1.0,-43.0
1776200400.87544,0.0,7.0,-46.0
1776200400.88544,0.0,9.0,-47.0
1776200400.89544,5.0,4.0,-48.0
1776200400.90544,4.0,4.0,-49.0
1776200400.9154398,0.0,5.0,-55.0
1776200400.9254398,-1.0,2.0,-57.0
1776200400.9354398,0.0,-1.0,-55.0
1776200400.9454398,-2.0,-1.0,-55.0
1776200400.9554398,-1.0,4.0,-55.0
1776200400.9654398,0.0,3.0,-54.0
1776200400.9754398,-1.0,1.0,-51.0
1776200400.9854398,0.0,-1.0,-54.0
1776200400.9954398,-2.0,0.0,-52.0
1776200401.0054398,-2.0,2.0,-48.0
1776200401.0154395,2.0,2.0,-49.0
1776200401.0254395,5.0,0.0,-45.0
1776200401.0354395,4.0,-3.0,-39.0
1776200401.0454395,6.0,-3.0,-36.0
1776200401.0554397,10.0,-3.0,-39.0
1776200401.0654397,7.0,0.0,-47.0
1776200401.0754397,11.0,1.0,-51.0
1776200401.0854397,9.0,-1.0,-53.0
1776200401.0954397,8.0,-6.0,-48.0
1776200401.1054397,5.0,-7.0,-43.0
1776200401.11544,2.0,-4.0,-44.0
1776200401.12544,0.0,-5.0,-44.0
1776200401.13544,-4.0,-6.0,-46.0
1776200401.14544,-4.0,-4.0,-51.0
1776200401.15544,1.0,-4.0,-52.0
1776200401.1654398,2.0,0.0,-52.0
1776200401.1754398,0.0,0.0,-54.0
1776200401.1854398,4.0,-2.0,-54.0
1776200401.1954398,4.0,-2.0,-50.0
1776200401.2054398,3.0,0.0,-52.0
1776200401.2154398,2.0,-2.0,-50.0
1776200401.2254398,0.0,-3.0,-50.0
1776200401.2354398,1.0,-7.0,-48.0
1776200401.2454398,5.0,-5.0,-46.0
1776200401.2554398,6.0,-2.0,-42.0
1776200401.2654395,2.0,-4.0,-49.0
1776200401.2754395,4.0,-4.0,-49.0
1776200401.2854395,4.0,-1.0,-47.0
1776200401.2954395,1.0,0.0,-38.0
1776200401.3054397,0.0,1.0,-42.0
1776200401.3154397,-1.0,0.0,-42.0
1776200401.3254397,-1.0,0.0,-37.0
1776200401.3354397,-1.0,1.0,-40.0
1776200401.3454397,-4.0,3.0,-36.0
1776200401.3554397,-4.0,1.0,-38.0
1776200401.36544,-2.0,1.0,-42.0
1776200401.37544,0.0,5.0,-40.0
