time,x,y,z
1775462400.988179,1.0,0.0,-41.0
1775462400.998179,1.0,-3.0,-40.0
1775462401.008179,0.0,-3.0,-41.0
1775462401.018179,0.0,-5.0,-42.0
1775462401.028179,-2.0,-5.0,-43.0
1775462401.0381792,0.0,-3.0,-43.0
1775462401.0481791,-5.0,0.0,-39.0
1775462401.0581791,-9.0,3.0,-42.0
1775462401.0681791,-10.0,4.0,-45.0
1775462401.0781791,-8.0,3.0,-46.0
1775462401.088179,-7.0,0.0,-49.0
1775462401.098179,-6.0,0.0,-42.0
1775462401.108179,-4.0,2.0,-41.0
1775462401.118179,-1.0,3.0,-43.0
1775462401.128179,-1.0,0.0,-40.0
1775462401.138179,0.0,-4.0,-43.0
1775462401.148179,1.0,0.0,-49.0
1775462401.158179,0.0,0.0,-45.0
1775462401.168179,-1.0,-3.0,-43.0
1775462401.178179,3.0,0.0,-45.0
1775462401.188179,3.0,0.0,-43.0
1775462401.198179,6.0,-1.0,-39.0
1775462401.208179,3.0,0.0,-37.0
1775462401.218179,6.0,-1.0,-37.0
1775462401.228179,7.0,-3.0,-35.0
1775462401.238179,5.0,-2.0,-33.0
1775462401.248179,1.0,-2.0,-39.0
1775462401.258179,4.0,-1.0,-40.0
1775462401.268179,2.0,-1.0,-37.0
1775462401.278179,-2.0,-1.0,-43.0
1775462401.2881792,-5.0,0.0,-43.0
1775462401.2981791,-5.0,1.0,-41.0
1775462401.3081791,-6.0,0.0,-42.0
1775462401.3181791,-3.0,-2.0,-39.0
1775462401.3281791,-2.0,2.0,-44.0
1775462401.338179,-8.0,0.0,-46.0
1775462401.348179,-4.0,-1.0,-49.0
1775462401.358179,-2.0,0.0,-48.0
1775462401.368179,0.0,5.0,-41.0
1775462401.378179,0.0,3.0,-51.0
1775462401.388179,3.0,0.0,-54.0
1775462401.398179,4.0,-1.0,-57.0
1775462401.408179,0.0,0.0,-50.0
1775462401.418179,-2.0,-3.0,-43.0
1775462401.428179,3.0,-1.0,-46.0
1775462401.438179,4.0,1.0,-48.0
1775462401.448179,7.0,2.0,-53.0
1775462401.458179,5.0,2.0,-55.0
1775462401.468179,0.0,2.0,-50.0
1775462401.478179,0.0,2.0,-50.0
1775462401.488179,1.0,0.0,-47.0
1775462401.498179,0.0,-3.0,-42.0
1775462401.508179,1.0,0.0,-45.0
1775462401.518179,0.0,-2.0,-44.0
1775462401.528179,-2.0,-2.0,-44.0
1775462401.5381792,-3.0,-3.0,-45.0
1775462401.5481791,0.0,-4.0,-46.0
1775462401.5581791,-2.0,-6.0,-50.0
1775462401.5681791,-2.0,-4.0,-55.0
1775462401.5781791,-2.0,-2.0,-51.0
1775462401.588179,-3.0,0.0,-48.0
1775462401.598179,1.0,0.0,-46.0
1775462401.608179,-3.0,-1.0,-49.0
1775462401.618179,0.0,0.0,-47.0
