time,x,y,z
1757422800.0019443,-1,-1,-71
1757422800.0379446,-6,1,-76
1757422800.075945,1,0,-82
1757422800.1149447,4,-2,-68
1757422800.1529446,-7,-9,-78
1757422800.1889446,-8,-4,-78
1757422800.2269447,-4,0,-78
1757422800.2649446,3,-3,-72
1757422800.3039446,3,-6,-70
1757422800.3399446,2,-8,-75
1757422800.3769443,1,-4,-66
1757422800.4149446,-2,1,-71
1757422800.4539447,-1,0,-74
1757422800.4899447,6,-2,-67
1757422800.5269446,3,1,-71
1757422800.5649445,3,1,-77
1757422800.6029446,1,-3,-84
1757422800.6389446,0,-1,-77
1757422800.6759446,-3,-3,-70
1757422800.713945,1,0,-81
1757422800.7499447,-3,0,-80
1757422800.7869446,3,2,-82
1757422800.8249447,-1,1,-73
1757422800.8639443,-4,1,-72
1757422800.8999443,0,0,-76
1757422800.9369447,1,-2,-76
1757422800.9749446,4,-5,-78
1757422801.0139446,9,-5,-87
1757422801.0499446,3,-2,-87
1757422801.0869446,5,-1,-79
1757422801.1249447,10,0,-69
1757422801.1629446,9,-4,-72
1757422801.1989446,17,0,-69
1757422801.2359445,0,-3,-75
1757422801.2749443,2,2,-76
1757422801.312945,1,-1,-71
1757422801.348945,4,0,-76
1757422801.3859446,0,5,-77
1757422801.4239447,4,4,-81
1757422801.4599447,2,0,-67
1757422801.496945,-3,-10,-62
1757422801.5359447,2,-14,-62
1757422801.5739446,3,-5,-80
1757422801.6099446,-3,-5,-74
1757422801.6489446,0,-1,-71
1757422801.6859446,2,-5,-68
1757422801.7249446,6,-4,-70
1757422801.7629447,0,0,-71
1757422801.7999446,0,-3,-72
1757422801.8369446,2,0,-71
1757422801.8749447,0,0,-78
1757422801.9109447,-6,-5,-82
1757422801.9489446,1,1,-76
1757422801.9859445,-3,4,-66
1757422802.0249443,-3,9,-86
1757422802.0609446,-7,4,-79
1757422802.0979445,1,-2,-80
1757422802.1359446,2,-4,-72
1757422802.1749446,1,-3,-77
1757422802.210945,6,-3,-83
1757422802.2489443,4,-2,-87
1757422802.2859447,-1,0,-86
1757422802.3249447,2,0,-81
1757422802.3609445,-2,-1,-77
1757422802.3989446,-9,-12,-74
1757422802.4369447,-1,-5,-75
1757422802.4749446,4,-2,-78
1757422802.5139446,8,0,-73
1757422802.5499446,0,5,-68
1757422802.5869446,4,0,-71
1757422802.6259446,14,-2,-73
1757422802.6639447,2,-6,-67
1757422802.6999447,2,-6,-76
1757422802.7389443,-5,-8,-75
1757422802.7759447,-1,-7,-70
1757422802.8149445,0,-1,-72
1757422802.8519447,-5,-1,-63
1757422802.8889446,-1,-5,-77
1757422802.9269447,1,0,-73
1757422802.9649446,-9,1,-72
1757422803.0009446,0,-3,-81
1757422803.0399446,5,0,-63
1757422803.0769446,3,-3,-69
1757422803.1159446,4,-3,-72
1757422803.1539447,-3,0,-79
1757422803.1899445,-4,-1,-74
1757422803.2279446,-2,-1,-75
1757422803.2659447,0,3,-82
1757422803.3039446,5,0,-71
1757422803.3399446,0,-3,-67
1757422803.3779447,1,-3,-72
1757422803.4159446,-1,-12,-83
1757422803.4549446,0,-4,-80
1757422803.4909446,-4,0,-78
1757422803.5279446,-5,-2,-82
1757422803.565945,-3,8,-77
1757422803.6049447,-5,1,-80
1757422803.6409447,-4,-1,-85
1757422803.6789446,3,0,-81
1757422803.7159443,3,-3,-80
1757422803.7549446,3,-5,-75
1757422803.7909446,7,-3,-58
1757422803.8279445,7,1,-68
1757422803.8659446,10,-3,-78
1757422803.9019446,0,-6,-77
1757422803.9389446,0,0,-87
1757422803.9759445,-1,-1,-78
1757422804.0149446,-5,6,-70
1757422804.0509446,7,2,-73
1757422804.0879445,3,0,-70
1757422804.1259446,-1,-3,-60
1757422804.1619446,-1,1,-70
1757422804.1999447,-2,1,-77
1757422804.236945,1,2,-77
1757422804.2749443,-6,0,-70
1757422804.3109446,0,0,-75
1757422804.3479445,5,3,-63
1757422804.3859446,6,2,-70
1757422804.4219446,9,0,-79
1757422804.4599447,1,2,-86
1757422804.4979446,-6,5,-79
1757422804.5369446,0,0,-72
1757422804.5749447,-3,-2,-73
1757422804.6109445,0,-4,-81
1757422804.6479447,-1,2,-89
1757422804.6869447,0,2,-83
1757422804.7249446,3,-5,-75
1757422804.7609446,-5,-12,-77
1757422804.7999446,0,0,-77
1757422804.8379445,2,-7,-81
1757422804.8759446,6,1,-82
1757422804.9119446,0,1,-84
1757422804.9499447,-3,-1,-81
1757422804.986945,2,-1,-76
1757422805.0259447,0,-3,-66
1757422805.0619447,6,1,-75
1757422805.0999446,7,3,-82
1757422805.1369443,4,-1,-84
1757422805.1759446,0,-2,-77
1757422805.2119446,-8,-5,-69
1757422805.2499447,-4,-13,-72
1757422805.2879446,-2,-9,-77
1757422805.3269446,-9,-4,-79
1757422805.3649447,-2,0,-68
1757422805.4009447,0,-4,-68
1757422805.437945,4,-3,-82
1757422805.4769447,-2,-2,-72
1757422805.5129447,3,1,-79
1757422805.5499446,-1,0,-79
1757422805.5879445,3,0,-87
1757422805.6259446,9,-3,-80
1757422805.6619446,1,-11,-77
1757422805.6989446,0,-4,-76
1757422805.736945,4,3,-72
1757422805.7729447,6,2,-75
1757422805.8099446,3,-2,-74
1757422805.8479445,4,0,-72
1757422805.8869443,-2,-7,-84
1757422805.9229443,-4,-5,-80
1757422805.960945,-7,-3,-64
1757422805.9989443,-4,-1,-70
1757422806.0369446,-3,-6,-71
1757422806.075945,5,-6,-72
1757422806.111945,2,-2,-79
1757422806.1489446,1,-6,-79
1757422806.1869447,0,-7,-86
1757422806.2259445,3,-7,-80
1757422806.2619443,0,-6,-73
1757422806.2989447,0,-3,-87
1757422806.3379445,2,0,-88
1757422806.3759446,-2,1,-77
1757422806.4119446,0,-2,-65
1757422806.4499447,10,-3,-70
1757422806.4879446,3,0,-71
1757422806.5259447,0,-6,-72
1757422806.5619447,0,-3,-75
1757422806.598945,4,-3,-69
1757422806.6379447,-3,-4,-69
1757422806.6759446,-6,-3,-76
1757422806.7119446,-4,-2,-80
1757422806.7509446,2,0,-72
1757422806.7879446,-3,3,-64
1757422806.8269446,-1,2,-76
1757422806.8709445,2,-6,-85
1757422806.9099443,0,-14,-69
1757422806.9479446,4,-7,-80
1757422806.9859445,4,-4,-77
1757422807.0219443,3,0,-73
1757422807.0599446,5,2,-77
1757422807.0979445,-3,4,-72
1757422807.1359446,-1,2,-77
1757422807.1719446,0,6,-71
1757422807.2089446,-1,-2,-78
1757422807.2479446,-8,0,-70
1757422807.2839446,-7,2,-71
1757422807.3209443,0,-7,-76
1757422807.358945,8,-5,-68
1757422807.3979447,2,-1,-78
1757422807.4339447,1,4,-82
1757422807.4709446,-1,0,-86
1757422807.5089445,3,3,-78
1757422807.5479443,9,0,-79
1757422807.5839446,5,1,-81
1757422807.6209445,4,-1,-78
1757422807.6589446,-3,0,-72
1757422807.6979446,-1,-3,-72
1757422807.733945,-2,-1,-87
1757422807.7719443,0,-5,-75
1757422807.8099446,0,-2,-78
1757422807.8479445,8,0,-85
1757422807.8839445,0,0,-73
1757422807.9209447,9,-5,-74
1757422807.9589446,-2,3,-74
1757422807.9979446,-7,-2,-64
1757422808.0339446,-7,-6,-72
1757422808.0719447,-5,-4,-76
1757422808.1109445,-1,-3,-79
1757422808.1489446,-2,0,-75
1757422808.1869447,3,-7,-86
1757422808.2229445,-2,-4,-82
1757422808.2609446,0,0,-82
1757422808.2989447,6,1,-83
1757422808.3369446,0,-5,-76
1757422808.3729446,-7,-6,-68
1757422808.4109447,5,-2,-71
1757422808.4489446,2,-1,-70
1757422808.4879446,-4,6,-73
1757422808.5239446,-6,6,-80
1757422808.5619447,-6,0,-73
1757422808.5999446,-2,-1,-93
1757422808.6389446,0,-1,-84
1757422808.6769447,1,-2,-79
1757422808.7129445,9,1,-74
1757422808.7499447,2,0,-84
1757422808.7879446,0,0,-78
1757422808.8239446,-3,-1,-78
1757422808.8629446,-1,0,-77
1757422808.8999443,6,-7,-77
1757422808.9389446,0,-2,-66
1757422808.9769447,4,1,-78
1757422809.0129447,2,3,-82
1757422809.0499446,2,-4,-85
1757422809.088945,-4,-1,-84
1757422809.1249447,-4,2,-76
1757422809.1629446,0,-5,-72
1757422809.1999447,0,-1,-76
1757422809.2389443,0,3,-72
1757422809.2749443,-3,-6,-71
1757422809.312945,-8,-2,-79
1757422809.3519447,2,0,-64
1757422809.3889446,6,0,-72
1757422809.4249446,4,-7,-81
1757422809.4619446,0,-5,-69
1757422809.4999447,0,-5,-63
1757422809.5389447,0,-6,-75
1757422809.5749447,-4,-5,-72
1757422809.6129446,-3,0,-72
1757422809.6519446,-3,0,-70
1757422809.6889446,-7,-7,-80
1757422809.7279446,0,-8,-82
1757422809.7639446,0,-8,-72
1757422809.8019447,5,-3,-71
1757422809.8399446,9,1,-77
1757422809.8779447,3,-1,-88
1757422809.9139447,6,-6,-88
1757422809.9519446,5,0,-73
1757422809.9899447,12,0,-68
1757422810.0279446,9,-3,-77
1757422810.0639446,6,2,-81
1757422810.1009445,2,-7,-84
1757422810.1399446,0,-1,-66
1757422810.177945,3,4,-69
1757422810.213945,5,2,-64
1757422810.2509446,0,-3,-69
1757422810.2899446,-1,-1,-69
1757422810.3279445,4,4,-73
1757422810.3639443,5,-1,-77
1757422810.4009447,12,-2,-71
1757422810.4399445,6,-2,-84
1757422810.4779446,7,8,-81
1757422810.5139446,4,4,-75
1757422810.5509446,0,2,-73
1757422810.588945,-6,-6,-78
1757422810.6249447,4,-4,-69
1757422810.6619446,3,0,-81
1757422810.6999447,3,0,-72
1757422810.7379446,1,2,-77
1757422810.7739446,1,4,-79
1757422810.8109446,-1,-3,-78
1757422810.8499446,-6,0,-86
1757422810.8859446,-4,2,-77
1757422810.9229443,-5,4,-78
1757422810.960945,-2,1,-83
1757422810.9999447,1,0,-86
1757422811.0359447,6,-8,-78
1757422811.0729446,-2,-10,-77
1757422811.1109445,-2,-3,-76
1757422811.1499443,0,-4,-69
1757422811.1859446,4,-9,-68
1757422811.2229445,0,-4,-75
1757422811.2609446,-4,-1,-77
1757422811.2999446,0,0,-68
1757422811.335945,4,1,-72
1757422811.3729446,1,5,-84
1757422811.4109447,-1,-3,-82
1757422811.4489446,-4,4,-72
1757422811.4849446,7,5,-66
1757422811.5229447,0,4,-71
1757422811.5599446,-1,5,-77
1757422811.598945,4,0,-81
1757422811.634945,4,-1,-92
1757422811.6729443,3,-3,-78
1757422811.710945,-2,1,-81
1757422811.7499447,-1,3,-78
1757422811.7859447,-2,-1,-71
1757422811.8239446,0,-9,-75
1757422811.861945,0,-2,-73
1757422811.9009447,-1,1,-62
1757422811.9389446,-1,-2,-74
1757422811.9749446,-2,6,-90
1757422812.0129447,-8,1,-84
1757422812.0509446,-3,-4,-71
1757422812.0899446,0,-3,-83
1757422812.1259446,0,-2,-78
1757422812.1629446,0,1,-81
1757422812.200945,-3,-1,-76
1757422812.2399447,5,-6,-82
1757422812.2759447,3,0,-80
1757422812.312945,2,-2,-85
1757422812.3509445,2,-4,-78
1757422812.3899446,2,-4,-73
1757422812.4259446,-1,-3,-81
1757422812.463945,1,-5,-86
1757422812.5019443,2,0,-77
1757422812.5399446,3,-4,-77
1757422812.575945,-1,-1,-66
1757422812.6139443,0,-2,-73
1757422812.6519446,-4,-4,-89
1757422812.6899445,6,-3,-82
1757422812.7259445,3,0,-79
1757422812.7629447,0,0,-75
1757422812.8009446,4,0,-84
1757422812.8369446,-2,3,-76
1757422812.8739443,-3,-2,-77
1757422812.9119446,-2,-3,-74
1757422812.950945,-4,-4,-65
1757422812.986945,-3,-7,-70
1757422813.0249443,0,-6,-69
1757422813.062945,4,-2,-69
1757422813.1009445,2,-2,-75
1757422813.1399446,0,0,-80
1757422813.1759446,0,-1,-81
1757422813.2129445,-2,0,-78
1757422813.2509446,0,-3,-81
1757422813.2899446,-7,-3,-90
1757422813.325945,0,1,-74
1757422813.3649447,3,-8,-71
1757422813.4019446,2,-6,-76
1757422813.440945,5,1,-64
1757422813.4769447,7,0,-74
1757422813.5139446,3,3,-70
1757422813.5519447,0,-1,-83
1757422813.5909443,-2,-2,-65
1757422813.6269443,-6,3,-72
1757422813.6639447,-2,7,-71
1757422813.7019446,4,0,-66
1757422813.7399447,2,-4,-81
1757422813.7759447,1,-4,-72
1757422813.8139446,-7,-4,-70
1757422813.8519447,5,0,-69
1757422813.8899446,4,3,-69
1757422813.9259446,1,2,-71
1757422813.9629445,-2,0,-70
1757422814.0019443,5,-3,-81
1757422814.0399446,5,1,-85
1757422814.075945,-2,2,-85
1757422814.1139443,0,-1,-84
1757422814.1519446,2,-4,-79
1757422814.190945,1,-5,-74
1757422814.2269447,7,-8,-72
1757422814.2639446,0,0,-82
1757422814.3019447,2,-4,-75
1757422814.3409443,4,-3,-75
1757422814.3769443,3,2,-79
1757422814.4139447,4,-3,-63
