time,x,y,z
1767286800.0032382,3,-3,-63
1767286800.0132382,4,-5,-63
1767286800.0232382,5,-1,-69
1767286800.0332382,7,-5,-71
1767286800.0432382,6,-6,-71
1767286800.0532382,3,-3,-82
1767286800.063238,0,-2,-67
1767286800.073238,-1,-5,-70
1767286800.083238,-5,-6,-63
1767286800.093238,-2,-5,-63
1767286800.103238,2,0,-64
1767286800.113238,0,1,-55
1767286800.123238,0,-1,-61
1767286800.133238,-2,-4,-68
1767286800.143238,-2,-5,-67
1767286800.153238,4,-7,-64
1767286800.163238,6,-8,-62
1767286800.173238,6,-6,-54
1767286800.1832385,11,-6,-51
1767286800.1932385,6,-4,-57
1767286800.2032382,5,-4,-59
1767286800.2132382,2,0,-61
1767286800.2232382,1,2,-63
1767286800.2332382,3,0,-59
1767286800.2432382,3,-2,-57
1767286800.2532382,8,-5,-57
1767286800.2632382,11,-7,-59
1767286800.2732382,8,-7,-65
1767286800.2832382,6,-8,-65
1767286800.2932382,3,-3,-60
1767286800.3032382,5,-6,-64
1767286800.313238,2,-5,-59
1767286800.323238,0,-3,-55
1767286800.333238,-1,-2,-54
1767286800.343238,0,0,-54
1767286800.353238,3,0,-56
1767286800.363238,4,0,-50
1767286800.373238,0,-2,-49
1767286800.383238,-3,0,-53
1767286800.393238,-1,-2,-55
1767286800.403238,4,-4,-53
1767286800.413238,4,-8,-52
1767286800.423238,10,-13,-52
1767286800.4332385,13,-14,-54
1767286800.4432385,11,-14,-56
1767286800.4532382,10,-10,-58
1767286800.4632382,6,-8,-58
1767286800.4732382,9,-5,-55
1767286800.4832382,8,-5,-56
1767286800.4932382,6,0,-57
1767286800.5032382,4,1,-58
1767286800.5132382,2,-4,-57
1767286800.5232382,-1,-5,-56
1767286800.5332382,0,-3,-56
1767286800.5432382,3,1,-54
1767286800.5532382,6,0,-51
1767286800.563238,8,1,-59
1767286800.573238,8,2,-59
1767286800.583238,8,0,-56
1767286800.593238,8,-3,-53
1767286800.603238,6,-3,-57
1767286800.613238,5,-5,-52
1767286800.623238,4,-5,-56
1767286800.633238,9,-6,-57
1767286800.643238,4,-5,-55
1767286800.653238,1,-7,-56
1767286800.663238,3,-7,-55
1767286800.673238,7,-4,-50
1767286800.6832385,7,-5,-47
1767286800.6932385,0,-3,-43
1767286800.7032382,-3,-2,-44
1767286800.7132382,-1,2,-45
1767286800.7232382,3,0,-44
1767286800.7332382,5,-2,-42
1767286800.7432382,5,-2,-45
1767286800.7532382,3,0,-43
1767286800.7632382,3,2,-51
1767286800.7732382,0,2,-53
1767286800.7832382,-5,5,-53
1767286800.7932382,-7,3,-58
1767286800.8032382,-6,2,-59
1767286800.813238,-1,3,-60
1767286800.823238,0,5,-61
1767286800.833238,0,4,-63
1767286800.843238,2,6,-63
1767286800.853238,3,10,-65
1767286800.863238,4,9,-66
1767286800.873238,3,9,-63
1767286800.883238,4,7,-61
1767286800.893238,2,7,-62
1767286800.903238,7,3,-56
1767286800.913238,4,0,-52
1767286800.923238,3,0,-57
1767286800.9332385,0,-3,-56
1767286800.9432385,5,0,-55
1767286800.9532382,4,0,-52
1767286800.9632382,1,-3,-56
1767286800.9732382,-3,-5,-54
1767286800.9832382,-2,-6,-53
1767286800.9932382,1,-4,-56
1767286801.0032382,-2,-5,-58
1767286801.0132382,-1,-4,-63
1767286801.0232382,-2,-1,-66
1767286801.0332382,-1,-4,-73
1767286801.0432382,4,-1,-68
1767286801.0532382,5,-2,-66
1767286801.063238,7,-2,-61
1767286801.073238,4,3,-62
1767286801.083238,4,0,-58
1767286801.093238,-2,-1,-58
1767286801.103238,-3,-7,-60
1767286801.113238,-8,-6,-59
1767286801.123238,-6,-5,-61
1767286801.133238,-4,-4,-51
1767286801.143238,-8,-2,-47
1767286801.153238,-9,-1,-45
1767286801.163238,-1,-6,-52
1767286801.173238,0,-4,-50
1767286801.1832385,0,-6,-50
1767286801.1932385,0,-4,-53
1767286801.2032382,-1,-2,-52
1767286801.2132382,-4,-2,-50
1767286801.2232382,2,-1,-52
1767286801.2332382,1,-2,-63
1767286801.2432382,0,0,-65
1767286801.2532382,-1,3,-56
1767286801.2632382,-4,0,-55
1767286801.2732382,-3,1,-59
1767286801.2832382,0,2,-59
1767286801.2932382,-2,-1,-60
1767286801.3032382,-3,0,-62
1767286801.313238,-2,0,-58
1767286801.323238,0,-2,-53
1767286801.333238,-2,-6,-54
1767286801.343238,-4,-7,-59
1767286801.353238,-5,-5,-52
1767286801.363238,-5,-1,-49
1767286801.373238,-4,-2,-51
1767286801.383238,-4,-3,-54
1767286801.393238,-4,-2,-52
1767286801.403238,-5,0,-55
1767286801.413238,-3,1,-59
1767286801.423238,0,5,-61
1767286801.4332385,0,4,-65
1767286801.4432385,-2,6,-63
1767286801.4532382,4,3,-59
1767286801.4632382,4,-1,-56
1767286801.4732382,2,-2,-57
1767286801.4832382,0,-2,-64
1767286801.4932382,3,-6,-71
1767286801.5032382,5,-7,-69
1767286801.5132382,-3,-6,-68
1767286801.5232382,0,-5,-64
1767286801.5332382,0,-7,-61
1767286801.5432382,1,-8,-62
1767286801.5532382,3,-3,-63
1767286801.563238,-1,0,-59
1767286801.573238,-1,-3,-57
1767286801.583238,-1,-2,-60
1767286801.593238,-3,-6,-65
1767286801.603238,-1,-3,-65
1767286801.613238,0,0,-63
1767286801.623238,0,-6,-68
1767286801.633238,-4,-9,-61
1767286801.6442382,-4,-6,-59
1767286801.653238,-3,-3,-59
1767286801.663238,-2,-1,-63
1767286801.673238,0,2,-67
1767286801.6832385,1,1,-64
1767286801.6932385,2,1,-66
1767286801.7032382,1,3,-64
1767286801.7132382,0,3,-57
1767286801.7232382,-1,2,-53
1767286801.734238,3,-1,-59
1767286801.744238,6,1,-48
1767286801.7532382,8,4,-49
1767286801.7632382,10,6,-55
1767286801.7732382,9,11,-48
1767286801.784238,6,10,-50
1767286801.794238,1,11,-47
1767286801.804238,4,12,-50
1767286801.814238,2,9,-54
1767286801.823238,0,6,-64
1767286801.834238,2,4,-64
1767286801.844238,3,1,-63
1767286801.8542385,0,-2,-60
1767286801.8642385,0,-2,-62
1767286801.8742385,-3,-4,-62
1767286801.8842382,-1,-2,-54
1767286801.8942382,0,-3,-57
1767286801.9042382,-2,-2,-55
1767286801.9142382,-8,-1,-59
1767286801.9242382,-4,0,-57
1767286801.9342382,-1,-6,-52
1767286801.9442382,0,-3,-50
1767286801.9542382,3,0,-50
1767286801.9642382,1,1,-49
1767286801.9742382,0,2,-54
1767286801.984238,0,0,-49
1767286801.994238,3,-2,-42
1767286802.004238,3,0,-46
1767286802.014238,4,0,-51
1767286802.024238,0,1,-50
1767286802.034238,6,3,-49
1767286802.044238,5,0,-48
1767286802.054238,2,-1,-53
1767286802.064238,1,1,-56
1767286802.074238,2,-1,-55
1767286802.084238,4,-2,-52
1767286802.094238,0,-1,-49
1767286802.1042385,-1,-2,-48
1767286802.1142385,-3,0,-45
1767286802.1242385,-4,-2,-50
1767286802.1342382,-9,-5,-45
1767286802.1442382,-6,-3,-45
1767286802.1542382,-4,-6,-49
1767286802.1642382,4,-7,-54
1767286802.1742382,0,-5,-57
1767286802.1842382,-2,-7,-59
1767286802.1942382,0,-4,-58
1767286802.2042382,-2,-4,-62
1767286802.2142382,-4,-4,-58
1767286802.2242382,0,-6,-47
1767286802.234238,-1,-2,-45
1767286802.244238,-1,-3,-46
1767286802.254238,-3,-5,-51
1767286802.264238,-2,-3,-54
1767286802.274238,0,1,-60
1767286802.284238,2,5,-61
1767286802.294238,-2,7,-60
1767286802.304238,-3,4,-61
1767286802.314238,-6,5,-63
1767286802.324238,-7,0,-64
1767286802.334238,-6,-5,-67
1767286802.344238,-8,0,-61
1767286802.3542385,-5,-4,-59
1767286802.3642385,0,-1,-63
1767286802.3742385,2,-3,-61
1767286802.3842382,-3,-2,-61
1767286802.3942382,-1,-5,-57
1767286802.4042382,0,-6,-62
1767286802.4142382,2,2,-62
1767286802.4242382,4,0,-65
1767286802.4342382,5,0,-61
1767286802.4442382,4,3,-61
1767286802.4542382,6,4,-63
1767286802.4642382,3,2,-59
1767286802.4742382,7,3,-65
1767286802.484238,3,4,-59
1767286802.494238,2,1,-56
1767286802.504238,2,3,-57
1767286802.514238,0,6,-56
1767286802.524238,2,4,-51
1767286802.534238,-2,6,-47
1767286802.544238,0,3,-52
1767286802.554238,1,4,-49
1767286802.564238,2,0,-46
1767286802.574238,3,-1,-45
1767286802.584238,1,2,-48
1767286802.594238,0,1,-51
1767286802.6042385,0,7,-48
1767286802.6142385,-1,6,-48
1767286802.6242385,-3,3,-42
1767286802.6342382,0,0,-48
1767286802.6442382,1,5,-46
1767286802.6542382,1,5,-48
1767286802.6642382,0,3,-44
1767286802.6742382,0,0,-49
1767286802.6842382,0,1,-54
1767286802.6942382,1,3,-57
1767286802.7042382,0,0,-60
