time,x,y,z
1776481200.0040758,3.0,0.0,-43.0
1776481200.0140758,4.0,0.0,-44.0
1776481200.0240755,4.0,1.0,-47.0
1776481200.0340755,0.0,0.0,-48.0
1776481200.0440755,-2.0,-3.0,-49.0
1776481200.0540757,1.0,-4.0,-52.0
1776481200.0640757,4.0,-3.0,-47.0
1776481200.0740757,2.0,-2.0,-51.0
1776481200.0840757,1.0,-3.0,-52.0
1776481200.0940757,-3.0,1.0,-57.0
1776481200.1040757,-1.0,2.0,-49.0
1776481200.1140757,-3.0,3.0,-52.0
1776481200.124076,-7.0,0.0,-53.0
1776481200.134076,-11.0,0.0,-52.0
1776481200.144076,-3.0,-4.0,-54.0
1776481200.154076,2.0,-5.0,-52.0
1776481200.164076,1.0,-1.0,-53.0
1776481200.1740758,3.0,-3.0,-52.0
1776481200.1840758,2.0,-3.0,-56.0
1776481200.1940758,3.0,-1.0,-55.0
1776481200.2040758,3.0,0.0,-50.0
1776481200.2140758,3.0,2.0,-49.0
1776481200.2240758,2.0,2.0,-45.0
1776481200.2340758,4.0,6.0,-45.0
1776481200.2440758,-1.0,5.0,-47.0
1776481200.2540758,-1.0,0.0,-42.0
1776481200.2640758,2.0,-2.0,-47.0
1776481200.2740755,2.0,0.0,-48.0
1776481200.2840755,1.0,2.0,-48.0
1776481200.2940755,0.0,0.0,-47.0
1776481200.3040757,0.0,-1.0,-46.0
1776481200.3140757,0.0,-1.0,-42.0
1776481200.3240757,-4.0,-4.0,-39.0
1776481200.3340757,2.0,-4.0,-44.0
1776481200.3440757,0.0,-2.0,-44.0
1776481200.3540757,-5.0,-2.0,-48.0
1776481200.3640757,-5.0,-3.0,-45.0
1776481200.374076,0.0,-3.0,-43.0
1776481200.384076,4.0,-3.0,-43.0
1776481200.394076,2.0,-4.0,-42.0
1776481200.404076,1.0,1.0,-44.0
1776481200.414076,0.0,3.0,-48.0
1776481200.4240758,-1.0,2.0,-46.0
1776481200.4340758,0.0,5.0,-42.0
1776481200.4440758,-2.0,5.0,-48.0
1776481200.4540758,0.0,0.0,-48.0
1776481200.4640758,1.0,-2.0,-44.0
1776481200.4740758,-2.0,0.0,-47.0
1776481200.4840758,2.0,1.0,-49.0
1776481200.4940758,2.0,-2.0,-46.0
1776481200.5040758,3.0,-4.0,-48.0
1776481200.5140758,0.0,-1.0,-50.0
1776481200.5240755,-1.0,0.0,-46.0
1776481200.5340755,0.0,2.0,-48.0
1776481200.5440755,1.0,5.0,-50.0
1776481200.5540757,1.0,10.0,-49.0
1776481200.5640757,0.0,8.0,-45.0
1776481200.5740757,0.0,6.0,-45.0
1776481200.5840757,-1.0,5.0,-46.0
1776481200.5940757,-2.0,2.0,-46.0
1776481200.6040757,0.0,0.0,-39.0
1776481200.6140757,0.0,0.0,-38.0
1776481200.624076,1.0,0.0,-44.0
1776481200.634076,3.0,3.0,-48.0
1776481200.644076,6.0,7.0,-49.0
1776481200.654076,7.0,4.0,-48.0
1776481200.664076,9.0,5.0,-44.0
1776481200.6740758,5.0,1.0,-44.0
1776481200.6840758,4.0,-1.0,-49.0
1776481200.6940758,3.0,3.0,-49.0
1776481200.7040758,1.0,5.0,-44.0
1776481200.7140758,-5.0,3.0,-47.0
1776481200.7240758,-4.0,2.0,-50.0
1776481200.7340758,1.0,4.0,-52.0
1776481200.7440758,-3.0,3.0,-49.0
1776481200.7540758,0.0,-4.0,-54.0
1776481200.7640758,-1.0,-6.0,-61.0
1776481200.7740755,-5.0,-4.0,-59.0
1776481200.7840755,-6.0,0.0,-61.0
1776481200.7940755,-5.0,1.0,-58.0
1776481200.8040757,-1.0,3.0,-56.0
1776481200.8140757,-3.0,1.0,-56.0
1776481200.8240757,0.0,-2.0,-55.0
1776481200.8340757,-5.0,-2.0,-51.0
1776481200.8440757,-5.0,-2.0,-44.0
1776481200.8540757,1.0,-2.0,-44.0
1776481200.8640757,1.0,0.0,-45.0
1776481200.874076,-4.0,2.0,-43.0
1776481200.884076,-4.0,4.0,-45.0
1776481200.894076,-5.0,0.0,-46.0
1776481200.904076,-7.0,-1.0,-50.0
1776481200.914076,-3.0,3.0,-48.0
1776481200.9240758,1.0,1.0,-46.0
1776481200.9340758,0.0,2.0,-51.0
1776481200.9440758,-5.0,1.0,-52.0
1776481200.9540758,-4.0,3.0,-48.0
1776481200.9640758,-7.0,3.0,-41.0
1776481200.9740758,-5.0,4.0,-47.0
1776481200.9840758,-7.0,8.0,-50.0
1776481200.9940758,-3.0,9.0,-54.0
1776481201.0040758,-1.0,8.0,-50.0
1776481201.0140758,1.0,1.0,-50.0
1776481201.0240755,5.0,0.0,-53.0
1776481201.0340755,7.0,-2.0,-51.0
1776481201.0440755,5.0,0.0,-49.0
1776481201.0540757,2.0,1.0,-47.0
1776481201.0640757,0.0,-2.0,-46.0
1776481201.0740757,0.0,-5.0,-46.0
1776481201.0840757,0.0,-6.0,-55.0
1776481201.0940757,-3.0,-3.0,-51.0
1776481201.1040757,-6.0,-6.0,-48.0
1776481201.1140757,-3.0,-7.0,-50.0
1776481201.124076,-5.0,-4.0,-56.0
1776481201.134076,-7.0,1.0,-54.0
1776481201.144076,-5.0,4.0,-53.0
1776481201.154076,0.0,3.0,-55.0
1776481201.164076,2.0,4.0,-49.0
1776481201.1740758,-1.0,8.0,-50.0
1776481201.1840758,-3.0,10.0,-48.0
1776481201.1940758,-7.0,7.0,-49.0
1776481201.2040758,-12.0,3.0,-50.0
1776481201.2140758,-8.0,2.0,-53.0
1776481201.2240758,-7.0,0.0,-53.0
1776481201.2340758,-9.0,-2.0,-52.0
1776481201.2440758,-6.0,-3.0,-50.0
1776481201.2540758,-9.0,-1.0,-53.0
1776481201.2640758,-6.0,-2.0,-56.0
1776481201.2740755,-7.0,-3.0,-56.0
1776481201.2840755,-7.0,0.0,-53.0
1776481201.2940755,-9.0,-2.0,-50.0
1776481201.3040757,-4.0,-3.0,-49.0
1776481201.3140757,0.0,-2.0,-51.0
1776481201.3240757,-6.0,0.0,-52.0
1776481201.3340757,-4.0,-2.0,-49.0
1776481201.3440757,-5.0,0.0,-48.0
1776481201.3540757,-7.0,0.0,-50.0
1776481201.3640757,-7.0,-2.0,-50.0
1776481201.374076,-2.0,-1.0,-45.0
1776481201.384076,-1.0,0.0,-54.0
1776481201.394076,-5.0,0.0,-52.0
1776481201.404076,-3.0,4.0,-48.0
1776481201.414076,-7.0,6.0,-51.0
1776481201.4240758,-6.0,7.0,-50.0
1776481201.4340758,-7.0,9.0,-54.0
1776481201.4440758,-4.0,7.0,-54.0
1776481201.4540758,-1.0,6.0,-49.0
1776481201.4640758,-10.0,5.0,-45.0
1776481201.4740758,-14.0,4.0,-53.0
1776481201.4840758,-8.0,3.0,-49.0
1776481201.4940758,-8.0,5.0,-49.0
1776481201.5040758,-8.0,9.0,-53.0
1776481201.5140758,-9.0,7.0,-47.0
1776481201.5240755,-4.0,3.0,-48.0
1776481201.5340755,0.0,3.0,-53.0
1776481201.5440755,-2.0,3.0,-50.0
1776481201.5540757,-4.0,2.0,-46.0
1776481201.5640757,-1.0,1.0,-52.0
1776481201.5740757,0.0,2.0,-54.0
1776481201.5840757,0.0,3.0,-51.0
1776481201.5940757,3.0,4.0,-44.0
1776481201.6040757,2.0,3.0,-44.0
1776481201.6140757,-1.0,0.0,-48.0
1776481201.624076,-2.0,-2.0,-45.0
1776481201.634076,0.0,-2.0,-45.0
1776481201.644076,2.0,0.0,-39.0
1776481201.654076,4.0,2.0,-37.0
1776481201.664076,7.0,2.0,-39.0
1776481201.6740758,9.0,4.0,-44.0
1776481201.6850758,10.0,0.0,-43.0
1776481201.6940758,8.0,0.0,-42.0
1776481201.7040758,5.0,-2.0,-48.0
1776481201.7150755,3.0,-2.0,-47.0
1776481201.7250755,-2.0,-4.0,-53.0
1776481201.7350757,-3.0,-4.0,-55.0
1776481201.7450757,-1.0,-7.0,-60.0
1776481201.7550757,-1.0,-5.0,-61.0
1776481201.7650757,-2.0,-4.0,-66.0
1776481201.7750757,2.0,-1.0,-64.0
1776481201.7850757,0.0,-5.0,-61.0
1776481201.795076,0.0,-2.0,-57.0
1776481201.805076,1.0,-3.0,-52.0
1776481201.815076,0.0,-3.0,-48.0
1776481201.825076,-1.0,-3.0,-47.0
1776481201.835076,2.0,0.0,-55.0
1776481201.8450758,-1.0,0.0,-54.0
1776481201.8550758,0.0,-1.0,-56.0
1776481201.8650758,-5.0,0.0,-58.0
1776481201.8750758,-1.0,-2.0,-54.0
1776481201.8850758,1.0,-6.0,-54.0
1776481201.8950758,1.0,-8.0,-46.0
1776481201.9050758,0.0,-2.0,-41.0
1776481201.9150758,-7.0,-5.0,-44.0
1776481201.9250758,-10.0,-7.0,-47.0
1776481201.9350758,-10.0,-2.0,-46.0
1776481201.9450758,-9.0,0.0,-50.0
1776481201.9550755,-6.0,1.0,-44.0
1776481201.9650755,-5.0,1.0,-45.0
1776481201.9750755,-4.0,2.0,-49.0
1776481201.9850757,-2.0,2.0,-46.0
1776481201.9950757,1.0,3.0,-51.0
1776481202.0050757,4.0,3.0,-50.0
1776481202.0150757,2.0,0.0,-50.0
1776481202.0250757,2.0,0.0,-48.0
1776481202.0350757,2.0,-1.0,-50.0
1776481202.045076,2.0,-2.0,-46.0
1776481202.055076,1.0,-4.0,-47.0
1776481202.065076,-1.0,-5.0,-47.0
1776481202.075076,1.0,0.0,-54.0
1776481202.085076,-1.0,1.0,-49.0
1776481202.0950758,3.0,3.0,-58.0
1776481202.1050758,5.0,7.0,-57.0
1776481202.1150758,9.0,3.0,-56.0
1776481202.1250758,7.0,4.0,-51.0
1776481202.1350758,7.0,3.0,-51.0
1776481202.1450758,7.0,4.0,-52.0
1776481202.1550758,9.0,1.0,-51.0
1776481202.1650758,5.0,0.0,-47.0
1776481202.1750758,-2.0,1.0,-47.0
1776481202.1850758,-3.0,3.0,-54.0
1776481202.1950758,-2.0,6.0,-50.0
1776481202.2050755,-7.0,2.0,-53.0
1776481202.2150755,-4.0,1.0,-51.0
1776481202.2250755,-2.0,2.0,-51.0
1776481202.2350757,-1.0,2.0,-56.0
1776481202.2450757,-4.0,4.0,-51.0
1776481202.2550757,-5.0,5.0,-52.0
1776481202.2650757,-6.0,4.0,-53.0
1776481202.2750757,-4.0,8.0,-50.0
1776481202.2850757,-2.0,11.0,-49.0
1776481202.295076,-3.0,11.0,-46.0
1776481202.305076,-4.0,12.0,-45.0
1776481202.315076,0.0,9.0,-54.0
1776481202.325076,2.0,7.0,-60.0
1776481202.335076,3.0,5.0,-55.0
1776481202.3450758,2.0,6.0,-52.0
1776481202.3550758,1.0,7.0,-51.0
1776481202.3650758,0.0,7.0,-57.0
1776481202.3750758,1.0,3.0,-60.0
1776481202.3850758,-2.0,1.0,-52.0
1776481202.3950758,0.0,0.0,-49.0
1776481202.4050758,2.0,0.0,-49.0
1776481202.4150758,5.0,1.0,-49.0
1776481202.4250758,3.0,2.0,-51.0
1776481202.4350758,3.0,0.0,-51.0
1776481202.4450758,1.0,0.0,-54.0
1776481202.4550755,4.0,-5.0,-52.0
1776481202.4650755,1.0,-6.0,-49.0
1776481202.4750755,2.0,-4.0,-46.0
1776481202.4850757,1.0,0.0,-39.0
1776481202.4950757,-1.0,-1.0,-43.0
1776481202.5050757,-3.0,5.0,-39.0
1776481202.5150757,-3.0,7.0,-40.0
1776481202.5250757,2.0,3.0,-43.0
1776481202.5350757,6.0,1.0,-42.0
1776481202.545076,2.0,0.0,-43.0
