time,x,y,z
1775948400.0036588,8.0,4.0,-82.0
1775948400.0136588,11.0,2.0,-85.0
1775948400.023659,8.0,7.0,-88.0
1775948400.033659,2.0,9.0,-80.0
1775948400.043659,1.0,8.0,-77.0
1775948400.053659,-2.0,7.0,-70.0
1775948400.063659,-2.0,6.0,-65.0
1775948400.073659,-2.0,8.0,-63.0
1775948400.083659,3.0,5.0,-69.0
1775948400.093659,2.0,6.0,-75.0
1775948400.103659,2.0,6.0,-82.0
1775948400.113659,-1.0,5.0,-84.0
1775948400.123659,-4.0,5.0,-80.0
1775948400.133659,3.0,7.0,-81.0
1775948400.1436589,1.0,7.0,-81.0
1775948400.1536589,1.0,5.0,-79.0
1775948400.1636589,0.0,3.0,-73.0
1775948400.1736588,1.0,5.0,-73.0
1775948400.1836588,2.0,4.0,-77.0
1775948400.1936588,1.0,4.0,-84.0
1775948400.2036588,4.0,4.0,-75.0
1775948400.2136588,3.0,5.0,-76.0
1775948400.2236588,5.0,4.0,-83.0
1775948400.2336588,9.0,8.0,-84.0
1775948400.2436588,10.0,7.0,-79.0
1775948400.2536588,8.0,5.0,-76.0
1775948400.2636588,9.0,1.0,-76.0
1775948400.273659,9.0,6.0,-77.0
1775948400.283659,7.0,6.0,-70.0
1775948400.293659,3.0,2.0,-69.0
1775948400.303659,0.0,2.0,-69.0
1775948400.313659,-2.0,3.0,-74.0
1775948400.323659,0.0,3.0,-79.0
1775948400.333659,-4.0,2.0,-79.0
1775948400.343659,-2.0,-2.0,-85.0
1775948400.353659,2.0,2.0,-86.0
1775948400.363659,3.0,0.0,-77.0
1775948400.373659,0.0,0.0,-76.0
1775948400.383659,0.0,0.0,-70.0
1775948400.3936589,3.0,-2.0,-70.0
1775948400.4036589,3.0,-2.0,-77.0
1775948400.4136589,6.0,3.0,-71.0
1775948400.4236588,6.0,2.0,-75.0
1775948400.4336588,0.0,3.0,-76.0
1775948400.4436588,-2.0,4.0,-77.0
1775948400.4536588,-3.0,8.0,-76.0
1775948400.4636588,-3.0,4.0,-68.0
1775948400.4736588,-2.0,2.0,-68.0
1775948400.4836588,-1.0,3.0,-73.0
1775948400.4936588,1.0,3.0,-79.0
1775948400.5036588,6.0,-2.0,-83.0
1775948400.5136588,3.0,-8.0,-76.0
1775948400.523659,8.0,-10.0,-71.0
1775948400.533659,7.0,-9.0,-65.0
1775948400.543659,9.0,-6.0,-65.0
1775948400.553659,4.0,-4.0,-65.0
1775948400.563659,1.0,-3.0,-70.0
1775948400.573659,4.0,0.0,-69.0
1775948400.583659,0.0,-4.0,-73.0
1775948400.593659,0.0,-6.0,-73.0
1775948400.603659,-1.0,-4.0,-75.0
1775948400.613659,-4.0,-2.0,-76.0
1775948400.623659,1.0,-1.0,-75.0
1775948400.633659,0.0,-2.0,-72.0
1775948400.6436589,-2.0,-3.0,-69.0
