time,x,y,z
1759896000.0260508,-1,2,-79
1759896000.064051,0,5,-78
1759896000.1020508,11,-2,-82
1759896000.1380508,2,-2,-76
1759896000.1750507,5,-4,-79
1759896000.2140508,4,-1,-72
1759896000.2520506,-4,2,-75
1759896000.288051,-1,1,-78
1759896000.3250508,0,1,-80
1759896000.3630507,2,6,-76
1759896000.3990507,6,5,-82
1759896000.4370508,0,2,-75
1759896000.4740508,0,4,-86
1759896000.5130508,-4,-1,-69
1759896000.5490508,-1,-5,-67
1759896000.587051,1,-2,-79
1759896000.6250508,-1,5,-83
1759896000.6640508,5,-1,-88
1759896000.7000508,4,0,-87
1759896000.7370508,2,2,-86
1759896000.7750506,-3,1,-77
1759896000.8190508,1,3,-72
1759896000.857051,1,7,-76
1759896000.8950508,5,-5,-74
1759896000.9340508,1,-3,-76
1759896000.9700508,3,-3,-76
1759896001.0070508,1,-5,-84
1759896001.0450506,0,-4,-81
1759896001.084051,10,-7,-73
1759896001.120051,10,0,-65
1759896001.1570508,3,-3,-66
1759896001.1950507,4,-2,-75
1759896001.2340508,-1,-1,-77
1759896001.2700508,0,-1,-80
1759896001.3070507,0,0,-82
1759896001.3450508,3,0,-95
1759896001.3840508,3,0,-84
1759896001.4200506,7,0,-70
1759896001.4570508,4,1,-69
1759896001.495051,4,4,-67
1759896001.5340507,-4,5,-63
1759896001.5700507,-5,3,-70
1759896001.607051,-8,0,-83
1759896001.6450508,-3,0,-85
1759896001.6840508,-4,-4,-72
1759896001.7200508,-2,0,-77
1759896001.758051,2,4,-85
1759896001.7950506,0,1,-79
1759896001.8330507,3,-3,-77
1759896001.8690507,6,0,-81
1759896001.9070508,-7,-1,-68
1759896001.9450507,-3,-10,-71
1759896001.9840508,0,-2,-79
1759896002.0200508,3,4,-91
1759896002.0570507,5,-7,-87
1759896002.0950508,3,6,-82
1759896002.1340508,-2,-5,-75
1759896002.1700506,2,-7,-76
1759896002.2070508,-2,-2,-72
1759896002.245051,-1,2,-77
1759896002.2840507,0,7,-78
1759896002.3200507,-3,3,-73
1759896002.357051,-2,-3,-75
1759896002.3960507,-2,-1,-82
1759896002.4340508,0,-1,-69
1759896002.4700508,4,-8,-70
1759896002.5070508,-3,-19,-81
1759896002.5460508,0,-4,-78
1759896002.584051,-4,0,-78
1759896002.620051,0,-2,-89
1759896002.6570508,-2,-3,-80
1759896002.6960506,-3,0,-76
1759896002.7340508,-3,-2,-69
1759896002.7700508,0,-7,-70
1759896002.8070507,0,8,-76
1759896002.8450508,2,1,-83
1759896002.8840508,-6,-2,-91
1759896002.9200506,-2,-1,-90
1759896002.9580507,-1,-2,-78
1759896002.9960508,2,1,-83
1759896003.0340507,8,4,-74
1759896003.0700507,10,1,-73
1759896003.107051,3,-3,-80
1759896003.1450508,-2,3,-72
1759896003.1840508,-4,0,-72
1759896003.2200508,9,-1,-80
1759896003.2570508,3,0,-73
1759896003.2950506,10,3,-66
1759896003.3310506,7,1,-75
1759896003.3680508,6,0,-79
1759896003.4060507,1,7,-86
1759896003.4440508,0,4,-76
1759896003.4800508,2,0,-81
1759896003.518051,5,2,-77
1759896003.5560508,2,-4,-71
1759896003.5940506,4,0,-85
1759896003.630051,7,2,-73
1759896003.6680508,0,-10,-81
1759896003.7060506,0,-2,-76
1759896003.745051,7,2,-94
1759896003.7810507,5,1,-86
1759896003.8180506,2,1,-79
1759896003.8560507,-1,-3,-79
1759896003.8950508,-2,-5,-81
1759896003.9310508,-2,3,-78
1759896003.9690506,-2,3,-85
1759896004.0060508,0,4,-76
1759896004.0450506,-2,4,-65
1759896004.0810506,0,5,-68
1759896004.1180508,0,-2,-76
1759896004.1560507,0,1,-78
1759896004.1940508,3,-2,-84
1759896004.2300508,4,-4,-72
1759896004.2690508,-2,-7,-82
1759896004.3060508,1,-5,-74
1759896004.3450508,-2,-5,-80
1759896004.3810508,0,-3,-78
1759896004.4190507,-2,-6,-75
1759896004.4570508,-3,-6,-78
1759896004.4960508,-2,-1,-65
1759896004.5320508,0,2,-68
1759896004.5690508,0,-2,-66
1759896004.607051,5,3,-78
1759896004.6450508,-1,-4,-81
1759896004.6810508,2,-1,-73
1759896004.7190506,0,0,-71
1759896004.7560508,-3,1,-78
1759896004.7950506,-4,1,-77
1759896004.8310506,-4,2,-74
1759896004.8680508,0,0,-79
1759896004.9060507,0,5,-82
1759896004.9420507,-5,0,-75
1759896004.9800508,-2,-5,-70
1759896005.018051,-3,-3,-77
1759896005.0560508,1,-3,-84
1759896005.0930507,0,-6,-74
1759896005.130051,-2,-3,-69
1759896005.1680508,-2,-4,-73
1759896005.2070508,10,-3,-85
1759896005.245051,4,0,-84
1759896005.2810507,-4,4,-80
1759896005.3180506,0,5,-68
1759896005.3560507,-5,3,-68
1759896005.3920507,-2,0,-73
1759896005.4300506,2,1,-79
1759896005.4680507,4,1,-65
1759896005.5060508,6,1,-80
1759896005.5420508,5,3,-78
1759896005.5800507,9,2,-88
1759896005.6180508,-11,-5,-85
1759896005.6570508,-4,-7,-86
1759896005.6950507,-4,-4,-85
1759896005.7310507,-2,-1,-79
1759896005.7690508,5,-1,-78
1759896005.8070507,10,4,-80
1759896005.8450508,5,-1,-78
1759896005.8810508,0,0,-70
1759896005.9180508,-5,-1,-81
1759896005.9570508,1,-2,-73
1759896005.995051,-3,1,-79
1759896006.0310507,2,0,-82
1759896006.0680506,0,0,-82
1759896006.1060507,1,3,-84
1759896006.1420507,12,7,-81
1759896006.1790507,2,4,-81
1759896006.2170508,-1,3,-82
1759896006.2560508,-4,1,-80
1759896006.2920508,-8,1,-72
1759896006.3290508,0,0,-82
1759896006.3670506,0,-2,-75
1759896006.403051,6,0,-73
1759896006.4400508,4,-4,-81
1759896006.4780507,0,-4,-71
1759896006.5170507,-1,-1,-83
1759896006.5530508,-4,2,-69
1759896006.5900507,4,0,-72
1759896006.6270506,3,-4,-78
1759896006.666051,10,1,-65
1759896006.7020507,6,-1,-77
1759896006.7390506,-2,0,-72
1759896006.7770507,-3,4,-67
1759896006.8160508,6,10,-80
1759896006.8520508,4,2,-90
1759896006.8890507,0,3,-84
1759896006.9270508,-3,-1,-80
1759896006.9660506,0,-4,-74
1759896007.0020506,-1,-1,-74
1759896007.0400507,-2,-1,-74
1759896007.0780506,-4,-3,-66
1759896007.1170506,0,1,-66
1759896007.153051,3,2,-70
1759896007.1900508,4,2,-71
1759896007.2280507,3,7,-82
1759896007.2670507,-2,4,-83
1759896007.3030508,-4,2,-76
1759896007.3410506,0,1,-71
1759896007.3780508,2,5,-77
1759896007.4170508,-1,1,-83
1759896007.4530506,7,-3,-79
1759896007.4910507,4,-9,-94
1759896007.5290508,0,-5,-84
1759896007.5680506,1,-6,-74
1759896007.6060507,-4,-1,-76
1759896007.6420507,0,3,-72
1759896007.6790507,0,-3,-73
1759896007.7180507,0,-5,-70
1759896007.7560508,3,-1,-78
1759896007.7920508,1,-6,-71
1759896007.8290508,0,0,-75
1759896007.8680508,4,-4,-68
1759896007.9060507,13,-4,-74
1759896007.9420507,12,-5,-79
1759896007.9790506,13,-4,-73
1759896008.018051,3,-6,-81
1759896008.0560508,7,0,-71
1759896008.0920508,-1,3,-75
1759896008.1290507,-6,-6,-72
1759896008.1680508,-5,-1,-80
1759896008.2040508,2,-8,-74
1759896008.2410507,1,-5,-84
1759896008.2800508,-6,-6,-81
