time,x,y,z
1768147200.0088642,4,2,-6
1768147200.0188642,1,4,-2
1768147200.028864,1,3,-1
1768147200.038864,3,5,0
1768147200.048864,3,5,-6
1768147200.058864,0,5,-3
1768147200.068864,0,6,-2
1768147200.078864,0,8,1
1768147200.088864,-1,5,-2
1768147200.098864,-5,4,-10
1768147200.108864,-3,-1,-10
1768147200.118864,-6,0,-12
1768147200.128864,-3,-2,-10
1768147200.138864,-9,-3,-17
1768147200.1488645,-3,-1,-13
1768147200.1588645,-3,4,-12
1768147200.1688645,-2,4,-11
1768147200.1788642,-6,4,-11
1768147200.1888642,-7,0,-7
1768147200.1988642,-5,-3,-12
1768147200.2088642,-1,0,-9
1768147200.2188642,-3,0,-2
1768147200.2288642,-3,0,-2
1768147200.2388642,-5,-2,-5
1768147200.2488642,-6,-3,-2
1768147200.2588642,-7,-3,-10
1768147200.2688642,-9,-3,-21
1768147200.278864,-6,-7,-22
1768147200.288864,-3,-8,-18
1768147200.298864,1,-5,-10
1768147200.308864,6,-1,-5
1768147200.318864,0,-3,-12
1768147200.328864,4,-2,-15
1768147200.338864,4,-3,-6
1768147200.348864,7,1,-1
1768147200.358864,8,6,0
1768147200.368864,5,9,-2
1768147200.378864,5,6,-5
1768147200.388864,6,4,-15
1768147200.3988645,4,6,-16
1768147200.4088645,1,7,-13
1768147200.4188645,2,7,-13
1768147200.4288642,2,6,-15
1768147200.4388642,0,6,-18
1768147200.4488642,2,4,-12
1768147200.4588642,1,6,-9
1768147200.4688642,3,8,-9
1768147200.4788642,0,2,-14
1768147200.4888642,1,3,-14
1768147200.4988642,0,5,-7
1768147200.5088642,3,3,-5
1768147200.5188642,4,0,-2
1768147200.528864,5,4,0
1768147200.538864,3,1,-6
1768147200.548864,3,0,-7
1768147200.558864,1,-1,-3
1768147200.568864,4,0,-5
1768147200.578864,8,0,4
1768147200.588864,7,1,5
1768147200.598864,6,-1,2
1768147200.608864,4,-3,-4
1768147200.618864,1,-2,-5
1768147200.628864,3,-2,-7
1768147200.638864,10,-3,-8
1768147200.6488645,7,-6,-11
1768147200.6588645,6,-9,-10
1768147200.6688645,8,-5,-12
1768147200.6788642,5,-6,-15
1768147200.6898642,1,-3,-4
1768147200.6988642,0,-3,-6
1768147200.7088642,2,-5,-10
1768147200.7188642,0,-5,-6
1768147200.7288642,2,-1,-3
1768147200.739864,4,-1,-2
1768147200.749864,3,-3,-5
1768147200.759864,6,-3,-3
1768147200.7688642,8,0,-6
1768147200.779864,7,-2,-7
1768147200.789864,4,-2,1
1768147200.799864,2,3,-1
1768147200.809864,3,2,-10
1768147200.8198645,3,4,-5
1768147200.8298645,2,4,-3
1768147200.8398645,2,6,-2
1768147200.8498642,0,6,0
1768147200.8598642,0,0,-1
