time,x,y,z
1752045039.742054,2,-2,-65
1752045039.780054,7,-7,-67
1752045039.818054,7,-6,-69
1752045039.857054,1,-2,-65
1752045039.893054,-3,0,-58
1752045039.931054,8,0,-59
1752045039.969054,1,-3,-71
1752045040.008054,-5,-7,-62
1752045040.046054,-2,-4,-60
1752045040.082054,2,-3,-60
1752045040.120054,5,-3,-55
1752045040.158054,-2,-2,-56
1752045040.197054,-2,0,-63
1752045040.233054,3,0,-55
1752045040.271054,1,-2,-56
1752045040.308054,-2,-4,-63
1752045040.347054,5,0,-61
1752045040.383054,-1,-1,-56
1752045040.421054,-1,-4,-52
1752045040.459054,0,-4,-57
1752045040.498054,-4,-4,-60
1752045040.534054,-3,-7,-49
1752045040.572054,1,2,-52
1752045040.610054,1,-2,-57
1752045040.648054,3,1,-43
1752045040.687054,-2,0,-44
1752045040.723054,0,-2,-63
1752045040.761054,5,0,-68
1752045040.799054,0,2,-67
1752045040.838054,2,-2,-62
1752045040.874054,2,-9,-63
1752045040.912054,7,0,-64
1752045040.951054,1,0,-58
1752045040.988054,0,-5,-55
1752045041.027054,1,1,-56
1752045041.063054,4,-7,-57
1752045041.101054,-2,-2,-57
1752045041.139054,4,-3,-59
1752045041.178054,0,-3,-57
1752045041.214054,-7,-3,-61
1752045041.252054,-3,1,-60
1752045041.290054,-2,-1,-61
1752045041.329054,-8,0,-63
1752045041.367054,-1,0,-56
1752045041.403054,9,0,-59
1752045041.440054,1,0,-63
1752045041.479054,0,-7,-60
1752045041.517054,1,-11,-54
1752045041.553054,-9,-4,-58
1752045041.591054,5,-2,-65
1752045041.629054,0,-4,-68
1752045041.668054,3,-2,-64
1752045041.704054,3,-3,-62
1752045041.742054,7,0,-48
1752045041.780054,2,-2,-56
1752045041.819054,0,1,-64
1752045041.857054,5,4,-64
1752045041.893054,0,4,-63
1752045041.930054,-6,-3,-61
1752045041.969054,-2,-2,-65
1752045042.007054,1,1,-68
1752045042.043054,-3,1,-71
1752045042.081054,5,-2,-68
1752045042.119054,8,-2,-60
1752045042.158054,1,-3,-53
1752045042.194054,7,-6,-46
1752045042.231054,6,-1,-57
1752045042.269054,-3,2,-61
1752045042.308054,1,-8,-44
1752045042.344054,3,-9,-45
1752045042.381054,0,-1,-55
1752045042.419054,0,-2,-59
1752045042.458054,9,-3,-71
1752045042.494054,2,-2,-69
1752045042.532054,-2,-1,-63
1752045042.569054,0,-3,-72
1752045042.608054,4,2,-57
1752045042.644054,6,-3,-60
1752045042.681054,0,1,-71
1752045042.719054,-6,-2,-58
1752045042.758054,0,-2,-57
1752045042.794054,4,0,-56
1752045042.832054,3,-4,-63
1752045042.869054,-1,0,-61
1752045042.908054,-3,0,-60
1752045042.944054,-1,-3,-64
1752045042.982054,5,-9,-61
1752045043.020054,2,-5,-63
1752045043.059054,0,1,-60
1752045043.095054,-5,-3,-74
1752045043.133054,-5,3,-73
1752045043.171054,-2,3,-68
1752045043.209054,-5,1,-58
1752045043.248054,0,0,-54
1752045043.284054,0,0,-51
1752045043.323054,0,-1,-63
1752045043.360054,2,4,-56
1752045043.399054,0,4,-75
1752045043.435054,0,0,-70
1752045043.472054,-3,2,-69
1752045043.510054,-5,2,-54
1752045043.549054,-5,-7,-67
1752045043.585054,1,-1,-60
1752045043.624054,0,-12,-57
1752045043.661054,1,-8,-49
1752045043.700054,0,-1,-55
1752045043.738054,0,1,-56
1752045043.774054,0,3,-65
1752045043.812054,0,-7,-53
1752045043.850054,2,5,-56
1752045043.889054,1,-6,-57
1752045043.925054,0,-7,-66
1752045043.963054,1,-3,-55
1752045044.001054,4,-3,-65
1752045044.040054,-3,-6,-61
1752045044.078054,4,-3,-52
1752045044.114054,0,1,-58
1752045044.151054,4,0,-68
1752045044.190054,-5,0,-50
1752045044.228054,0,-5,-56
1752045044.264054,2,-4,-57
1752045044.303054,0,-4,-59
1752045044.340054,-6,1,-68
1752045044.379054,-9,0,-52
1752045044.415054,-9,-3,-52
1752045044.453054,-7,-7,-59
1752045044.492054,1,-1,-51
1752045044.530054,2,-1,-60
1752045044.568054,10,2,-56
1752045044.604054,4,3,-58
1752045044.642054,0,-5,-61
1752045044.680054,-5,-8,-63
1752045044.719054,-2,-2,-51
1752045044.755054,2,-4,-65
1752045044.792054,-4,5,-75
1752045044.830054,-2,0,-70
1752045044.869054,-3,1,-79
1752045044.905054,1,2,-69
1752045044.942054,0,0,-57
1752045044.980054,1,0,-54
1752045045.019054,2,-1,-53
1752045045.055054,1,-1,-55
1752045045.093054,6,-2,-55
1752045045.132054,-1,4,-56
1752045045.170054,8,-8,-67
1752045045.206054,10,-5,-80
1752045045.244054,4,1,-59
1752045045.282054,3,-4,-61
1752045045.320054,6,-5,-59
1752045045.359054,3,0,-61
1752045045.395054,-2,-1,-52
1752045045.433054,0,1,-64
1752045045.471054,-7,2,-66
1752045045.510054,0,0,-62
1752045045.546054,-4,0,-61
1752045045.584054,-8,-4,-63
1752045045.622054,0,-2,-41
1752045045.660054,5,5,-53
1752045045.699054,4,-3,-52
1752045045.736054,1,-11,-61
1752045045.773054,0,-4,-60
1752045045.811054,0,-4,-61
1752045045.850054,0,-5,-62
1752045045.886054,-4,-12,-59
1752045045.924054,2,-1,-50
1752045045.963054,2,4,-49
1752045046.001054,3,-2,-56
1752045046.039054,0,1,-65
1752045046.076054,3,-2,-69
1752045046.113054,3,-1,-67
1752045046.151054,-2,6,-61
1752045046.190054,5,-4,-54
1752045046.226054,1,-3,-52
1752045046.264054,-1,-6,-59
1752045046.302054,4,-5,-56
1752045046.341054,0,-8,-61
1752045046.379054,3,-1,-61
1752045046.415054,3,0,-56
1752045046.453054,-5,-6,-61
1752045046.491054,-2,-5,-65
1752045046.530054,-1,-11,-66
1752045046.567054,0,-13,-55
1752045046.604054,0,0,-64
1752045046.643054,0,-5,-65
1752045046.681054,-2,-1,-55
1752045046.719054,0,-1,-53
1752045046.755054,0,-1,-55
1752045046.793054,-1,4,-39
1752045046.831054,0,-2,-61
1752045046.870054,3,-5,-57
1752045046.906054,2,-7,-69
1752045046.944054,-4,-2,-57
1752045046.982054,-3,-4,-50
1752045047.021054,2,-7,-58
1752045047.057054,0,-8,-67
1752045047.095054,0,0,-63
1752045047.134054,-7,1,-63
1752045047.171054,-6,5,-62
1752045047.210054,0,0,-58
1752045047.246054,1,-5,-68
1752045047.283054,-2,-4,-56
1752045047.322054,-6,-1,-67
1752045047.360054,-5,-8,-57
1752045047.396054,0,-9,-56
1752045047.433054,3,-5,-72
1752045047.471054,-1,0,-69
1752045047.510054,1,-9,-54
1752045047.546054,2,-2,-61
1752045047.584054,-1,1,-61
1752045047.622054,-4,0,-65
1752045047.661054,-1,-1,-52
1752045047.697054,9,0,-67
1752045047.735054,6,1,-71
