time,x,y,z
1756184400.0189445,2,-1,0
1756184400.0549445,2,-2,-5
1756184400.0929446,-4,0,-9
1756184400.1309447,-6,3,-16
1756184400.1689446,3,1,-22
1756184400.2059443,2,0,-16
1756184400.2429447,3,1,-19
1756184400.279945,0,-4,-15
1756184400.3189447,-1,-3,-20
1756184400.3549447,1,1,-21
1756184400.3929446,-1,-2,-15
1756184400.4309447,-5,3,-27
1756184400.4699447,-2,-6,-16
1756184400.5059447,-6,-6,-1
1756184400.5439446,-1,-8,-4
1756184400.5819447,1,-2,-18
1756184400.6209445,3,-2,-20
1756184400.6589446,0,-2,-20
1756184400.6949446,1,-2,-24
1756184400.7319446,-2,0,-24
1756184400.7709446,-1,-2,-9
1756184400.8089447,-1,-1,-13
1756184400.8449447,-1,0,-11
1756184400.881945,0,0,-3
1756184400.9199443,0,-2,-6
1756184400.9559443,4,4,-17
1756184400.9929447,10,-1,-8
1756184401.0319445,5,-1,-4
1756184401.0699446,-1,-1,-21
1756184401.1059446,-2,0,-31
1756184401.1439445,0,-1,-22
1756184401.1819446,-2,-4,-10
1756184401.2209446,1,-3,-7
1756184401.2589445,0,-3,-14
1756184401.2949443,3,6,-17
1756184401.3319447,-6,6,-22
1756184401.3709445,-8,0,-27
1756184401.4069445,0,0,-18
1756184401.4439447,2,-2,-15
1756184401.4819446,-13,-2,-22
1756184401.5209446,-7,-2,-18
1756184401.5569446,-7,-3,-12
1756184401.5949447,1,0,-16
1756184401.6329446,4,2,-6
1756184401.6709447,2,6,0
1756184401.7069447,5,-1,-7
1756184401.7449446,-1,0,-10
1756184401.7819445,-2,-4,-19
1756184401.8209443,-3,0,-18
1756184401.8569446,-10,0,-11
1756184401.8939445,0,1,-17
1756184401.9319446,-1,0,-6
1756184401.9699447,-7,4,-18
1756184402.0059447,-5,2,-21
1756184402.0439446,4,-3,-19
1756184402.0819447,2,1,-7
1756184402.1209445,1,4,-7
1756184402.1569445,3,3,-17
1756184402.1939447,6,-11,-21
1756184402.2319446,-1,-12,-22
1756184402.2709446,4,-9,-19
1756184402.3069446,0,-4,-9
1756184402.3439443,3,0,-18
1756184402.381945,-1,2,-20
1756184402.4199443,0,-1,-15
1756184402.4559443,0,-2,-17
1756184402.4929447,5,0,-9
1756184402.5309446,5,-1,-8
1756184402.5669446,3,-2,-3
1756184402.6049447,-1,-3,-11
1756184402.6419446,0,-1,-16
1756184402.6809447,1,1,-17
1756184402.7169447,0,0,-5
1756184402.7549446,-2,-1,-22
1756184402.7919445,-4,-2,-16
1756184402.8309443,3,-3,-19
1756184402.8669446,0,-2,-14
1756184402.904945,-2,-6,-22
1756184402.9419446,-2,1,-17
1756184402.9809446,3,0,-8
1756184403.0169446,-1,0,-10
1756184403.0549445,-5,-3,-12
1756184403.0919447,-2,-2,-16
1756184403.1309447,-1,-5,-17
1756184403.1669445,-1,1,-11
1756184403.2049446,7,0,-3
1756184403.2419446,2,3,-5
1756184403.2779446,0,0,-7
1756184403.3149445,-1,0,-5
1756184403.3529446,0,-1,-5
1756184403.3919446,1,0,-16
1756184403.427945,0,3,-23
1756184403.4649446,3,-3,-15
1756184403.5029447,2,-2,-15
1756184403.5419445,1,-1,-17
1756184403.5779445,-1,-2,-20
1756184403.6159446,1,-4,-18
